"","trial","electrodes","bin_3","bin_4","bin_5","bin_6","bin_7","bin_8","bin_9","bin_10","bin_11","bin_12","bin_13","bin_14","bin_15","bin_16","bin_17","bin_18","bin_19","bin_20","bin_21","bin_22","bin_23","bin_24","bin_25","X","SID","newround_time","choice_time","buttonpress_time","reveal_time","self_payoff","other_payoff","self_foregone","other_foregone","RT","side_chosen","self_var_payoff","other_var_payoff","ineq_var_abs","ineq_choice_abs","ineq_foregone_abs","ineq_disadvent","ineq_advent","ineq_choice","chose_equality","self_diff","other_diff","L_self","R_self","L_other","R_other"
"1826",203,"LIN4-LIN5",0.104880996883333,0.0542986788833333,0.03755566355,0.00172237955,0.0883583062166667,0.0763224128833333,0.0322129188833333,-0.0996179151166667,-0.0681897757833333,-0.00197749511666667,0.15560689355,0.183133060883333,0.316167498216667,0.249021038216667,0.17792194355,0.02774255555,0.0557949342166667,0.09083780555,0.12414275555,0.0731904888833333,0.0701738448833333,-0.01034516565,-0.0762476969833333,2371,"DG_s11",578.234,578.843,580.156,580.156,10,10,3,31,1.313,"Left",3,31,28,0,28,28,0,-28,"10-10",7,-21,10,3,10,31
"1827",203,"RIN3-RIN4",0.113627321,0.039015675,0.183111083,0.302078366333333,0.180232652333333,0.0510491083333333,-0.152760478333333,-0.133618214333333,-0.148096141,-0.0443387143333333,-0.101539951666667,-0.0648795099333333,-0.0646506599333333,0.113806418066667,0.115964676333333,0.216512906333333,0.203109981,0.205825958333333,0.203393029666667,0.245497747933333,0.239414499266667,0.0915927799333333,0.212140842333333,2371,"DG_s11",578.234,578.843,580.156,580.156,10,10,3,31,1.313,"Left",3,31,28,0,28,28,0,-28,"10-10",7,-21,10,3,10,31
"1828",204,"LIN1-LIN2",0.257753768766667,0.0793152954333333,-0.0953786159,-0.0534709131666667,0.101350666833333,0.2008779895,0.1326814155,-0.0327559111666667,-0.0445503958333333,-0.0627931805,-0.0441958411666667,-0.1045407105,-0.0260758491666667,0.0446397581666667,-0.0365989211666667,-0.0735893358333333,-0.0905451605,0.0938490608333333,0.1142841401,0.0861707627666667,0.103474533433333,0.0891396955,0.166612292833333,2372,"DG_s11",581.156,581.765,583.562,583.578,10,10,10,22,1.797,"Right",10,22,12,0,12,12,0,-12,"10-10",0,-12,10,10,22,10
"1829",204,"LIN2-LIN3",0.104669277966667,0.2205903973,0.175029943433333,0.151799682766667,0.100516650033333,0.143528772766667,0.2073936541,0.230566676166667,0.210044950833333,0.1034982735,0.0723113535,0.0467663047,0.1624283147,0.242496739366667,0.220510484766667,0.134900879433333,0.0302413821,0.0230869977,0.03723902766,-0.03450044634,0.0127516747933333,0.0872170895,0.392201622833333,2372,"DG_s11",581.156,581.765,583.562,583.578,10,10,10,22,1.797,"Right",10,22,12,0,12,12,0,-12,"10-10",0,-12,10,10,22,10
"1830",204,"RIN3-RIN4",-0.102334298,-0.0831578273333333,0.0261163826666667,0.133794935333333,0.149272773666667,0.0283684183333333,-0.0707441396666667,-0.0714542766666667,-0.00688351466666667,0.0413797253333333,0.09340373152,0.09009408352,0.0153209981866667,0.022180514,-0.089136558,-0.0577759654,-0.152025060066667,-0.1030491114,-0.0723762886666667,-0.0403848066666667,-0.0520245953333333,-0.124199810133333,-0.140758842133333,2372,"DG_s11",581.156,581.765,583.562,583.578,10,10,10,22,1.797,"Right",10,22,12,0,12,12,0,-12,"10-10",0,-12,10,10,22,10
"1831",204,"RIN9-RIN10",0.240668194666667,0.275646088,0.298281704666667,0.178777696466667,0.203933938466667,0.264568738466667,0.382175326666667,0.455491344666667,0.445581938666667,0.2983058,0.188009841933333,0.1738692686,0.3393674806,0.297562598666667,0.296961878,0.207108328733333,0.232829113466667,0.1283271828,0.0690131920666667,0.120733032,0.202549006,0.207875952666667,0.167864845333333,2372,"DG_s11",581.156,581.765,583.562,583.578,10,10,10,22,1.797,"Right",10,22,12,0,12,12,0,-12,"10-10",0,-12,10,10,22,10
"1832",204,"LIN9-LIN10",0.0736147850166667,0.34954986635,0.351393699816667,0.172598727816667,0.0508693998166667,0.129388867016667,0.250711339016667,0.416455879016667,0.356539541016667,0.22539194735,0.07967496735,0.256454572016667,0.22020749635,0.195590143016667,0.0849592830166667,0.144448256416667,0.0410944970833333,-0.0272990249166667,0.0590956776833333,0.05631360035,0.0874391756833333,-0.00225978365,0.136277899683333,2372,"DG_s11",581.156,581.765,583.562,583.578,10,10,10,22,1.797,"Right",10,22,12,0,12,12,0,-12,"10-10",0,-12,10,10,22,10
"1833",204,"LIN4-LIN5",0.0914363156166667,0.10767532295,0.0475464096166667,0.149045441616667,0.225579559616667,0.29813688295,0.187778927616667,0.08411090295,0.06802496695,0.28994275895,0.355720741616667,0.33613793695,0.209661628283333,0.26592227495,0.279268290256667,0.20480373959,0.111881126596667,0.0797832999566667,-0.0274581740433333,-0.0666424237166667,-0.0179295803833333,0.101373934283333,0.185618667616667,2372,"DG_s11",581.156,581.765,583.562,583.578,10,10,10,22,1.797,"Right",10,22,12,0,12,12,0,-12,"10-10",0,-12,10,10,22,10
"1834",204,"RIN1-RIN2",0.177003051666667,0.092328607,0.0548933296666667,0.0292456543333333,0.0694140076666667,0.182064073,0.232625767666667,0.294899842333333,0.275877917666667,0.395947299,0.460238698733333,0.437108832733333,0.304391098933333,0.196181779866667,0.2315665492,0.206478837666667,0.278432430333333,0.141247805,0.068269977,0.0960173683333334,0.231626291666667,0.254436086333333,0.246845185,2372,"DG_s11",581.156,581.765,583.562,583.578,10,10,10,22,1.797,"Right",10,22,12,0,12,12,0,-12,"10-10",0,-12,10,10,22,10
"1835",204,"LIN3-LIN4",-0.160342909166667,0.00219575083333333,0.0571592108333333,-0.0694828745,-0.2570495411,-0.3123964931,-0.269627725033333,-0.0951353697666667,-0.0560051734333333,-0.0951605441666667,-0.234943002833333,-0.2655161005,-0.1339646355,-0.0163950535,0.0991955261,-0.0649709675666667,-0.0812620262333333,-0.136519045833333,-0.00646119716666667,0.0416406628333333,0.149978148166667,0.101517736166667,0.0252512621666667,2372,"DG_s11",581.156,581.765,583.562,583.578,10,10,10,22,1.797,"Right",10,22,12,0,12,12,0,-12,"10-10",0,-12,10,10,22,10
"1836",204,"RIN2-RIN3",0.0564895628333333,-0.0345627125,-0.0474759745,-0.0222651545,0.122996128833333,0.0688857695,0.0256076828333333,0.0055005615,0.109301782833333,0.174708022833333,0.122861736833333,0.0317484001666667,-0.0962696118333333,-0.0478541525,-0.0197415458333333,0.0245960455,-0.0069299445,0.0226845815,-0.00789349916666666,-0.0241929991666667,0.0355533415,0.0234222388333333,0.00232379683333334,2372,"DG_s11",581.156,581.765,583.562,583.578,10,10,10,22,1.797,"Right",10,22,12,0,12,12,0,-12,"10-10",0,-12,10,10,22,10
"1837",205,"LIN9-LIN10",-0.0766197225,0.1045233049,0.211219095566667,0.171270780166667,0.00462789750000001,0.0327987195,0.0030423795,0.0530858495,-0.0155594809666667,-0.0566611009666667,-0.172152587633333,-0.1060195065,-0.0974992985,-0.0509142533,-0.196057621966667,-0.151708473966667,-0.1222061725,0.00625751150000001,-0.0290904978333333,0.0112756088333333,-0.0528371848333333,-0.0750489568333333,-0.0500527568333333,2373,"DG_s11",584.578,585.187,586.437,586.437,26,10,10,10,1.25,"Right",26,10,16,16,0,0,-16,16,"Advent",16,0,10,26,10,10
"1838",205,"RIN2-RIN3",0.0779546677166667,-0.02081883995,-0.135238341283333,-0.144483982616667,-0.132437728283333,-0.02800334695,0.0398463143833333,0.101221375716667,0.06163136905,-0.0555191090833333,-0.0692672788833333,-0.00271060688333333,-0.0472939554166667,-0.09788424695,-0.17607683795,-0.12400046395,-0.07452478195,-0.0721343178833333,-0.0728836516166667,-0.0998416976166667,-0.0409604860166667,-0.0426881376166667,-0.03365972695,2373,"DG_s11",584.578,585.187,586.437,586.437,26,10,10,10,1.25,"Right",26,10,16,16,0,0,-16,16,"Advent",16,0,10,26,10,10
"1839",205,"LIN3-LIN4",0.101827013833333,0.0570283558333333,-0.0983104815,-0.171356152166667,-0.113600032166667,-0.0345747081666667,-0.00333533683333334,-0.0428708815,-0.0750448215,-0.0566071115,-0.0182695488333333,0.0180697631666667,0.0405325105,0.00374225583333333,-0.174182862833333,-0.257922984633333,-0.276346127566667,0.0132213857666667,0.0341783075666667,0.0159901605,-0.115105932833333,-0.0290476461666667,0.111662261166667,2373,"DG_s11",584.578,585.187,586.437,586.437,26,10,10,10,1.25,"Right",26,10,16,16,0,0,-16,16,"Advent",16,0,10,26,10,10
"1840",205,"RIN1-RIN2",0.302823587716667,0.14445351105,0.0274014677166667,-0.0183842826166667,-0.06560217795,-0.0538373206166667,0.0790898403833333,0.179849029716667,0.284480431716667,0.229630686383333,0.16910226225,0.189660772916667,0.108331565783333,0.0708007539166667,0.107053020583333,0.260168126383333,0.236141946383333,0.181639556383333,0.09449553505,0.158011453716667,0.193547642383333,0.226152131716667,0.220614079716667,2373,"DG_s11",584.578,585.187,586.437,586.437,26,10,10,10,1.25,"Right",26,10,16,16,0,0,-16,16,"Advent",16,0,10,26,10,10
"1841",205,"LIN1-LIN2",0.169626899,0.186994735666667,0.191941159666667,0.0775228136666667,0.0318882222,0.00417719553333334,0.0560867962,0.115211140333333,0.171464407,0.104523619666667,0.0116102663333333,0.0337481836,0.1611159236,0.173760196266667,0.108088239666667,0.005761611,0.0799943156666667,0.1682479514,0.292126771266667,0.372210067266667,0.427307371533333,0.411358093666667,0.268871308046667,2373,"DG_s11",584.578,585.187,586.437,586.437,26,10,10,10,1.25,"Right",26,10,16,16,0,0,-16,16,"Advent",16,0,10,26,10,10
"1842",205,"LIN2-LIN3",-0.0443889534,0.0162319756666667,-0.086485511,-0.0265548456666667,-0.123022715,-0.0770111016666667,-0.195393858333333,-0.1245051834,-0.0415556100666667,0.1509906366,0.102634813,-0.0952124362,-0.214523947533333,-0.215706990866667,-0.132249839666667,-0.087665591,-0.0463072476666667,0.0619707856666667,0.036193123,0.00358052966666667,-0.0841087412,0.0513658174666667,0.207910571466667,2373,"DG_s11",584.578,585.187,586.437,586.437,26,10,10,10,1.25,"Right",26,10,16,16,0,0,-16,16,"Advent",16,0,10,26,10,10
"1843",205,"RIN3-RIN4",0.0492020717,0.0152642277,0.0509619429,0.1020688629,0.1036056129,0.1985149037,0.1729340837,0.2195270077,0.0658311070333333,0.0138914043666667,0.0509185750333333,0.0740852330866667,0.114191075086667,0.0505495930866667,0.0863623810333333,0.242013035033333,0.2750526857,0.2205198257,-0.0120256976333333,-0.0207991649666667,0.0728742763,0.0944837548333333,0.0368408041666667,2373,"DG_s11",584.578,585.187,586.437,586.437,26,10,10,10,1.25,"Right",26,10,16,16,0,0,-16,16,"Advent",16,0,10,26,10,10
"1844",205,"LIN4-LIN5",0.115692030016667,0.118744779016667,0.0112652370166667,-0.0492924853166667,-0.07747267465,-0.00889724931666667,-0.04361311065,0.0227706980166667,0.04512693635,0.0411694830166667,0.03143202835,0.0873458366833333,0.300386216683333,0.19647042335,-0.0272236433166667,-0.107748081983333,0.0161131800166667,0.127826910016667,0.0466686528833333,0.0413742142166667,-0.0200468157833333,0.0164537180166667,-0.01940584665,2373,"DG_s11",584.578,585.187,586.437,586.437,26,10,10,10,1.25,"Right",26,10,16,16,0,0,-16,16,"Advent",16,0,10,26,10,10
"1845",205,"RIN9-RIN10",0.0809814131333333,0.098362043,0.151806794333333,0.0472829916666667,0.0278802616666667,0.030278995,0.0613616596666667,0.112527353,0.182155721,0.298950632333333,0.257781743666667,0.248992907,0.165749580333333,0.0908662183333333,-0.090271129,-0.147974769666667,-0.064721719,0.0230567616,0.2045115956,0.2992527556,0.245420541,0.164518580333333,0.027681239,2373,"DG_s11",584.578,585.187,586.437,586.437,26,10,10,10,1.25,"Right",26,10,16,16,0,0,-16,16,"Advent",16,0,10,26,10,10
"1846",206,"LIN1-LIN2",-0.0322981648333333,0.1000627885,0.105702319233333,0.0966823532333333,-0.0634687001,-0.0037208735,-0.0865535635,-0.0627618908333333,-0.107754746833333,-0.0743396120333333,-0.0255087573666667,-0.0127576780333333,0.0649179358333333,0.1347917985,0.1026830785,0.0412898431666667,-0.0962883801666667,-0.1140530615,-0.0798920408333333,0.0270145085,0.118241291166667,0.153514861833333,0.313311245833333,2374,"DG_s11",587.453,588.062,589.234,589.25,30,10,10,10,1.172,"Left",30,10,20,20,0,0,-20,20,"Advent",20,0,30,10,10,10
"1847",206,"LIN2-LIN3",-0.168723385366667,-0.257344118033333,-0.0020726247,0.1925638673,0.194865293966667,-0.0133927153666667,-0.0459686687,-0.0988786893666667,-0.141256800033333,-0.1646332247,-0.0985714107,-0.0815520640333333,-0.0908089413666667,0.00255429196666667,0.0936346466333333,0.0113514679666667,-0.0713061907,-0.0512929320333333,0.0899977926333333,0.182333338633333,0.0850467853,0.0808801893,0.174010010633333,2374,"DG_s11",587.453,588.062,589.234,589.25,30,10,10,10,1.172,"Left",30,10,20,20,0,0,-20,20,"Advent",20,0,30,10,10,10
"1848",206,"RIN3-RIN4",0.186940726666667,0.129851373333333,0.107700534,-0.053771086,0.045561644,0.058895284,0.201327368,0.298325418,0.283770164,0.209061533333333,0.0892736533333333,0.067872428,0.016211748,-0.00286483866666666,0.105895745333333,0.104914043333333,0.191920424,0.178699339333333,0.215335192666667,0.132641701333333,0.148764292666667,0.270661671333333,0.250836028,2374,"DG_s11",587.453,588.062,589.234,589.25,30,10,10,10,1.172,"Left",30,10,20,20,0,0,-20,20,"Advent",20,0,30,10,10,10
"1849",206,"LIN9-LIN10",0.000434503266666671,-0.0448797668666667,-0.0544662138,0.0731419568666667,0.156956735533333,0.0837715284666667,-0.00897701813333333,-0.0190736474666667,0.0370930834,0.124605390533333,0.127550259866667,0.140469050333333,-0.0171650422,-0.0606497502,0.1190410418,0.0611709151333333,0.0632417364666667,-0.140553534866667,0.2125924918,0.292513606466667,0.3128775278,0.0592043871333333,-0.0701396525333333,2374,"DG_s11",587.453,588.062,589.234,589.25,30,10,10,10,1.172,"Left",30,10,20,20,0,0,-20,20,"Advent",20,0,30,10,10,10
"1850",206,"RIN2-RIN3",0.154977482,0.212542542666667,0.15569077,-0.0178406166666667,0.00468512533333333,0.000687973999999997,0.121579781333333,0.274351059333333,0.250517742533333,0.229351716533333,0.1267318712,0.0588431005333333,0.0437276858666667,0.0729204512,0.127178785333333,0.0419751386666667,-0.138716361333333,-0.198847197333333,-0.152914164,0.011185098,0.189032161333333,0.283483254666667,0.21786608,2374,"DG_s11",587.453,588.062,589.234,589.25,30,10,10,10,1.172,"Left",30,10,20,20,0,0,-20,20,"Advent",20,0,30,10,10,10
"1851",206,"LIN3-LIN4",-0.202107027833333,-0.242898337833333,-0.0807141225,-0.0659015931666667,0.0571309935,-0.0920350951666667,-0.0397754085,-0.1399812685,-0.0542484965,-0.1955458765,-0.1739491065,-0.102878721166667,0.0195898481,0.0122716794333333,-0.0370753692333333,-0.0575529718333333,-0.0493844016333333,0.0400881897,-0.0325706163,0.0141497328333333,-0.0897715151666667,-0.0378553285,-0.1188925045,2374,"DG_s11",587.453,588.062,589.234,589.25,30,10,10,10,1.172,"Left",30,10,20,20,0,0,-20,20,"Advent",20,0,30,10,10,10
"1852",206,"RIN1-RIN2",-0.0760057278666667,-0.0358917252,0.0317281754666667,0.0480851108333333,-0.0281486245,-0.0356203140333333,-0.0677416060333333,-0.2104034867,-0.110502919166667,0.0343878975,0.300984130833333,0.371551836166667,0.369655646833333,0.210086274833333,-0.00255551316666668,-0.157308973166667,-0.2169379013,-0.154536703966667,-0.140097398633333,-0.0369985211666667,0.0386911921666667,0.0888950361666666,0.0110620703666667,2374,"DG_s11",587.453,588.062,589.234,589.25,30,10,10,10,1.172,"Left",30,10,20,20,0,0,-20,20,"Advent",20,0,30,10,10,10
"1853",206,"RIN9-RIN10",-0.0401744449666667,0.112407650366667,0.1239220837,0.147143054366667,-0.0170763009666667,0.0273136068333333,0.0943866088333333,0.185886348833333,0.128373729033333,0.0880856063666667,0.0543774923666667,0.0266427187,0.0251412867,0.00894564736666667,0.0856915377,-0.00395757696666666,0.00756176036666667,-0.0871503429666667,-0.0935585696333333,-0.0514202859,-0.0257364872333333,0.09787294168,0.117151120613333,2374,"DG_s11",587.453,588.062,589.234,589.25,30,10,10,10,1.172,"Left",30,10,20,20,0,0,-20,20,"Advent",20,0,30,10,10,10
"1854",206,"LIN4-LIN5",-0.0269634521666667,0.1352302345,0.143774239833333,0.209038319166667,0.0813140925,-0.0417723788333333,-0.162427308833333,0.0327849511666667,0.0819747538333333,0.1446404805,0.0458600111666667,0.0832290291666667,0.0403023211666667,-0.0565962448333333,-0.0127104139,0.0801205601,0.1845180421,0.0478292258333333,0.0140239338333333,-0.100360152833333,-0.0780107661666667,-0.0599105568333333,0.173954909833333,2374,"DG_s11",587.453,588.062,589.234,589.25,30,10,10,10,1.172,"Left",30,10,20,20,0,0,-20,20,"Advent",20,0,30,10,10,10
"1855",207,"LIN9-LIN10",0.3660109195,0.201391516833333,0.220904916166667,0.223684112966667,0.360637828966667,0.349827651633333,0.287710830833333,0.247584368833333,0.3067454995,0.404187440166667,0.326223192833333,0.145503385953333,-0.0157894227133333,0.133258403953333,0.360565630833333,0.386276797433333,0.230149890766667,0.0818618994333333,0.0337333281666667,0.1794708815,0.1928606695,0.254757950166667,0.156857346166667,2375,"DG_s11",590.25,590.859,592.14,592.14,10,10,6,22,1.281,"Right",6,22,16,0,16,16,0,-16,"10-10",4,-12,6,10,22,10
"1856",207,"RIN1-RIN2",-0.200524119566667,-0.0750999609,0.0420530811,0.0545441707666667,-0.0229473539,-0.0737173739,-0.00685093123333333,-0.0880817205666667,-0.1079576939,-0.229069467233333,-0.144550775233333,-0.110393399233333,-0.117024210566667,-0.198681006566667,-0.238691644566667,-0.1600336959,-0.160275565233333,-0.161485505233333,-0.201765274566667,-0.0650954212333333,0.0293652474333333,-0.00643863856666665,0.0783378881,2375,"DG_s11",590.25,590.859,592.14,592.14,10,10,6,22,1.281,"Right",6,22,16,0,16,16,0,-16,"10-10",4,-12,6,10,22,10
"1857",207,"RIN2-RIN3",-0.0637635195,0.0266091618333333,0.0408934865,-0.0328752175,-0.0094924615,-0.0533825060333333,-0.0328722073666667,-0.103109679366667,-0.0881364888333333,-0.0666441105,-0.0364815225,-0.00327268383333333,0.112728199833333,0.210720693166667,0.227949821166667,0.165418917833333,0.0686927845,0.0374342018333333,-0.0478588761666667,-0.0525011161666667,-0.0629187475,0.0346320751666667,0.201992751833333,2375,"DG_s11",590.25,590.859,592.14,592.14,10,10,6,22,1.281,"Right",6,22,16,0,16,16,0,-16,"10-10",4,-12,6,10,22,10
"1858",207,"RIN9-RIN10",0.188713999183333,0.15337125985,0.10697115785,0.1082389575,0.0806561961666667,0.1568914695,0.0106347251666667,0.0570544791666667,-0.0255427175,0.0849197485,0.0155046685,0.1517133185,0.182670729833333,0.173087783166667,-0.00355217283333334,-0.0236257795,-0.133861246166667,-0.0523330801666667,-0.0822031208333333,0.0339084213,0.0848300146333333,0.131144117966667,0.1641559225,2375,"DG_s11",590.25,590.859,592.14,592.14,10,10,6,22,1.281,"Right",6,22,16,0,16,16,0,-16,"10-10",4,-12,6,10,22,10
"1859",207,"LIN2-LIN3",-0.107179050266667,-0.0454660029333333,-0.127728312266667,-0.162134622266667,0.00922751906666668,0.114583725733333,0.1754777884,-0.0870433849333333,-0.0339257982666667,0.0521802724,0.189824905733333,0.118603359733333,-0.0289947769333333,-0.1132511256,-0.113643181866667,-0.106925978,-0.0449553393333333,-0.0303534644,0.0361014530666667,0.184604783066667,0.1908802784,0.253645093733333,0.0763811044,2375,"DG_s11",590.25,590.859,592.14,592.14,10,10,6,22,1.281,"Right",6,22,16,0,16,16,0,-16,"10-10",4,-12,6,10,22,10
"1860",207,"LIN4-LIN5",-0.0264721881333333,-0.0145890426666667,-0.08231779418,-0.126860075513333,-0.16758888618,-0.267071211333333,-0.34659392,-0.350173234866667,-0.2195843882,-0.0592790222,0.0232615326666667,0.122044392666667,0.218102506666667,0.131847962,-0.0724945046666667,-0.281317465333333,-0.305670118,-0.296863657333333,-0.194312643333333,-0.0425435433333333,0.0258338586666667,-0.00857310133333333,-0.163686701333333,2375,"DG_s11",590.25,590.859,592.14,592.14,10,10,6,22,1.281,"Right",6,22,16,0,16,16,0,-16,"10-10",4,-12,6,10,22,10
"1861",207,"RIN3-RIN4",0.0453720951533333,-0.004103125,0.0169096836666667,0.00529339366666666,0.0417836216666667,-0.00349381833333334,-0.0970231996666667,-0.084594379,-0.0250385240666667,-0.0148111534,0.0112925846,-0.000780917000000002,0.0755162443333333,0.114422766333333,0.170257313,0.151258660333333,0.0471253883333333,-0.0715900723333333,-0.0885344215333333,-0.0742424130666667,0.0123436676,0.140543743466667,0.362043698333333,2375,"DG_s11",590.25,590.859,592.14,592.14,10,10,6,22,1.281,"Right",6,22,16,0,16,16,0,-16,"10-10",4,-12,6,10,22,10
"1862",207,"LIN3-LIN4",0.128646182733333,0.180981229666667,0.104917795,-0.00710163433333333,0.0167079276666667,0.0940955451333333,0.183590192466667,0.0484268757866667,-0.05672915968,-0.0477945670133333,0.076370361,0.160940304333333,0.072667701,0.166953241,0.139227988333333,0.0693195376666667,-0.1164781736,-0.0849916782666667,0.0472727224,0.145349937,0.190283071,0.251877701,0.186672966333333,2375,"DG_s11",590.25,590.859,592.14,592.14,10,10,6,22,1.281,"Right",6,22,16,0,16,16,0,-16,"10-10",4,-12,6,10,22,10
"1863",207,"LIN1-LIN2",-0.0168427003333333,0.0940186574,0.0073599974,-0.0382720546666667,-0.0788577566666667,-0.0374655126666667,0.0203854966666667,0.00539113933333333,0.0830768426666667,0.142109192,0.205929569333333,0.1889321148,0.215951350133333,0.0924607601333333,0.0439583546666667,0.0785936273333333,0.099213926,0.317619508,0.328882453333333,0.447742266666667,0.33841278,0.248571156,0.143292389333333,2375,"DG_s11",590.25,590.859,592.14,592.14,10,10,6,22,1.281,"Right",6,22,16,0,16,16,0,-16,"10-10",4,-12,6,10,22,10
"1864",208,"LIN2-LIN3",-0.0128039726666667,0.00985902733333333,0.0211071893333333,0.050177294,0.187823291333333,0.277086046,0.360126178,0.283496189333333,0.227639910666667,0.263893780666667,0.367953078666667,0.465888042666667,0.277149149333333,0.208273614666667,0.312914446,0.483548019333333,0.484390484666667,0.290260076666667,0.197760166,0.0874707925333333,0.0263510692,0.0216379618666667,0.0461203455333333,2376,"DG_s11",593.156,593.765,595.203,595.203,10,10,10,18,1.438,"Left",10,18,8,0,8,8,0,-8,"10-10",0,-8,10,10,10,18
"1865",208,"RIN2-RIN3",0.0459276603833333,0.05300065105,0.0973938577166667,0.181890668383333,0.271280942383333,0.252710177716667,0.27358783105,0.24682144705,0.231970922383333,0.05025546705,-0.0159631736166667,-0.0447816536166667,0.0262711577166667,0.194330895716667,0.205618174583333,0.22639280925,0.100890475916667,0.148329166383333,0.0722389037166667,0.106264933583333,0.107617866916667,0.144820885583333,0.08992387905,2376,"DG_s11",593.156,593.765,595.203,595.203,10,10,10,18,1.438,"Left",10,18,8,0,8,8,0,-8,"10-10",0,-8,10,10,10,18
"1866",208,"LIN1-LIN2",-0.13001663714,-0.0917498403666667,-0.0783809250333333,-0.1337258237,-0.128366744166667,-0.1392118195,-0.0129567528333333,-0.103767995606667,-0.0555968102733333,0.0117328337266667,0.0742019665,0.243016307833333,0.2696040305,0.2887630625,0.197444547833333,0.0807405209533333,0.176455436286667,0.09849547562,0.172995169166667,0.0473410791666667,0.0720328951666667,-0.0618861501666667,-0.169424186833333,2376,"DG_s11",593.156,593.765,595.203,595.203,10,10,10,18,1.438,"Left",10,18,8,0,8,8,0,-8,"10-10",0,-8,10,10,10,18
"1867",208,"LIN9-LIN10",-0.0241675135666667,-0.0769182062333333,-0.0376867938333333,-0.0406158565,-0.0990436488333333,-0.0569657695,0.0554201331666667,0.1864098055,0.2107703595,0.191883892833333,0.202582486166667,0.146258080166667,0.0747734715,0.0274375167666667,0.0253007627666667,0.0517612734333333,0.0790673015,0.124555766166667,0.0941540608333333,-0.0241933665,-0.0953977319,0.1053842421,0.253667882766667,2376,"DG_s11",593.156,593.765,595.203,595.203,10,10,10,18,1.438,"Left",10,18,8,0,8,8,0,-8,"10-10",0,-8,10,10,10,18
"1868",208,"LIN3-LIN4",-0.1235346165,-0.232956523166667,-0.2879595785,-0.259312851833333,-0.132726853833333,-0.0259465951666667,0.0868517315,0.0803065008333333,-0.00201029049999998,-0.0795597038333333,-0.0921389631666667,0.1462863895,0.1050264891,0.198449575766667,0.0489238691,0.0961675695,-0.0552206518333333,-0.0750105245,0.0108710755,0.108590148833333,0.00651936750000001,-0.104065265833333,-0.0834783991666667,2376,"DG_s11",593.156,593.765,595.203,595.203,10,10,10,18,1.438,"Left",10,18,8,0,8,8,0,-8,"10-10",0,-8,10,10,10,18
"1869",208,"RIN1-RIN2",0.0746703117,0.0960734830333333,0.173372507166667,0.101146953833333,0.0848948705,0.0807123325,0.0606029251666667,0.0421620351666667,-0.0399798735,-0.0953557916333333,-0.0660826716333333,0.0547111283666667,0.169135293833333,0.2952104205,0.1898907965,0.0883511031666667,-0.0304139755,0.0303176871666667,0.0986777679666667,0.175101102633333,0.278069230633333,0.3066501845,0.162300055166667,2376,"DG_s11",593.156,593.765,595.203,595.203,10,10,10,18,1.438,"Left",10,18,8,0,8,8,0,-8,"10-10",0,-8,10,10,10,18
"1870",208,"RIN9-RIN10",-0.0929906836,-0.0895062116,-0.0700038042666667,-0.1659917056,-0.2560204376,-0.232735204266667,-0.155741530933333,-0.0722363802666667,-0.147437700266667,-0.0219847776,0.0152692790666667,0.0936856184,0.0277192757333334,-0.0349618342666667,-0.0680928436,-0.1191589096,-0.0591366582666667,-0.0596067949333333,-0.0920308842666667,-0.1488972694,-0.211408316066667,-0.205486605613333,-0.159266375813333,2376,"DG_s11",593.156,593.765,595.203,595.203,10,10,10,18,1.438,"Left",10,18,8,0,8,8,0,-8,"10-10",0,-8,10,10,10,18
"1871",208,"LIN4-LIN5",0.095456655,0.0409806276666667,0.129395455666667,0.084269231,0.0652113423333333,0.188342686333333,0.288453835666667,0.362884459,0.226088169,0.155391579666667,0.131203756933333,0.170096644266667,0.221336122933333,0.195319978333333,0.250357569666667,0.113738451,0.168462160333333,0.157736582333333,0.237029835,0.182749692333333,0.024514619,-0.00016514966666667,-0.0227583463333333,2376,"DG_s11",593.156,593.765,595.203,595.203,10,10,10,18,1.438,"Left",10,18,8,0,8,8,0,-8,"10-10",0,-8,10,10,10,18
"1872",208,"RIN3-RIN4",0.0602965472166667,0.0223494688166667,0.07363290615,0.22599497615,0.217166598616667,0.20870735195,0.114358211283333,0.0460116194833333,0.04869745315,0.14197524115,0.25096961915,0.189492441483333,0.0425371828166667,0.0699153888166667,0.151178503483333,0.49381907015,0.484441552816667,0.379239575483333,0.00978482948333334,0.01150794215,0.0652530754833333,0.22958278415,0.221175091483333,2376,"DG_s11",593.156,593.765,595.203,595.203,10,10,10,18,1.438,"Left",10,18,8,0,8,8,0,-8,"10-10",0,-8,10,10,10,18
"1873",209,"RIN9-RIN10",0.05681352195,0.0594792726166667,-0.0147155427166667,-0.0421823327166667,-0.0453730687166667,0.00741196235,-0.0908972409833333,-0.193617674983333,-0.326642551383333,-0.349457395383333,-0.292360813383333,-0.187690180716667,-0.0648177773833333,-0.13834754605,-0.14995239805,-0.15078666805,0.103527858616667,0.0361811846166667,0.0709230026166667,-0.0821479207166667,-0.0699479527166667,-0.13198883605,-0.0287709561833333,2377,"DG_s11",596.203,596.812,598.125,598.125,10,10,13,22,1.313,"Right",13,22,9,0,9,9,0,-9,"10-10",-3,-12,13,10,22,10
