"","x"
"12135",0.163017157
"12136",0.206072201775
"12137",0.24297415535
"12138",0.0514342315
"12139",0.160600992
"12140",0.2426692658
"12141",0.10344915655
"12142",-0.00753562055
"12143",-0.01145423645
"12144",0.1170190414
"12145",-0.0969190055
"12146",0.0927435924
"12147",0.335519836
"12148",-0.011733439
"12149",-0.10062459365
"12150",0.0349738425
"12151",0.1812762165
"12152",0.1855439685
"12153",0.2912643366
"12154",0.2274201465
"12155",0.0411231515
"12156",0.03920274295
"12157",-0.0392244975
"12158",0.0171348315
"12159",0.02708068645
"12160",0.1736446285
"12161",-0.0491371355
"12162",0.156514753
"12163",0.13523387735
"12164",0.0570044615
"12165",0.1968891725
"12166",0.02318153145
"12167",-0.045499231
"12168",-0.068467094
"12169",0.0989276455
"12170",-0.0965173532
"12171",0.18093014805
"12172",0.144432852
"12173",0.1128280909
"12174",0.0490579685
"12175",0.430910209
"12176",0.1245324685
"12177",0.05219392165
"12178",0.1214072645
"12179",0.0514761412
"12180",0.1448019045
"12181",-0.000159856000000001
"12182",-0.1634080707
"12183",0.1445483915
"12184",-0.0683046245
"12185",0.211395372
"12186",0.11416901275
"12187",0.208893613
"12188",-0.00768184655
"12189",-0.00772504485
"12190",0.2067337795
"12191",0.2624181705
"12192",-0.045990881165
"12193",0.150731908
"12194",0.108540448
"12195",0.1110952955
"12196",0.1179040174
"12197",0.102110671
"12198",0.1179404104
"12199",0.137953527
"12200",0.041677305
"12201",0.0289559488
"12202",0.0951570965
"12203",0.00484778955
"12204",-0.011994365
"12205",0.15962794
"12206",-0.04711467845
"12207",0.1927548795
"12208",0.1371931695
"12209",0.0901545135
"12210",0.0298669005
"12211",0.093788274
"12212",-0.022526518
"12213",-0.0110092915
"12214",0.081732711
"12215",0.257835041
"12216",0.0480512395
"12217",0.0417820635
"12218",-0.0831168725
"12219",-0.051539326
"12220",0.0038688035
"12221",0.12116148595
"12222",0.0787264931
"12223",0.0840811897
"12224",-0.0539604431
"12225",0.1901186045
"12226",0.1806789382
"12227",-0.129775786
"12228",0.05279878
"12229",-0.01320591835
"12230",0.072933667
"12231",-0.03562231305
"12232",-0.15933681285
"12233",0.1576463045
"12234",0.090876182
"12235",0.0649496774
"12236",0.0836668334
"12237",0.2560959135
"12238",-0.0217856475
"12239",0.2380686735
"12240",0.0524937116
"12241",0.1267321705
"12242",0.08220544065
"12243",0.1005856545
"12244",-0.03567043535
"12245",-0.0456731075
"12246",-0.0365582785
"12247",0.1826273006
"12248",0.20458671465
"12249",-0.01766952
"12250",0.2140610207
"12251",0.0620745744
"12252",0.14318616775
"12253",0.169253583
"12254",0.053450318
"12255",0.1929440715
"12256",-0.0462013745
"12257",0.063738624
"12258",0.0749605389
"12259",-0.10532237108
"12260",0.13976631565
"12261",0.082747966
"12262",0.16017279571
"12263",0.1253430125
"12264",0.0283530095
"12265",0.215646768
"12266",0.012129447
"12267",-0.105700752
"12268",0.0349096473
"12269",0.2472872629
"12270",0.01858718975
"12271",-0.1019049315
"12272",0.024088799665
"12273",0.066667803875
"12274",0.057231061
"12275",-0.0093881125
"12276",0.1009436624
"12277",-0.006998585
"12278",0.082166257
"12279",0.06271286125
"12280",-0.0632366915
"12281",-0.1112005555
"12282",0.0440465313
"12283",0.1994791751
"12284",0.0667417235
"12285",0.0476072055
"12286",0.1103637785
"12287",0.00416121405
"12288",-0.048091023
"12289",-0.0321658985
"12290",0.07691969
"12291",0.14351707
"12292",0.148616302035
"12293",-0.0167085665
"12294",0.0745286435
"12295",0.12136791887
"12296",0.020259827
"12297",0.27671842105
"12298",0.1139516043
"12299",-0.0356431769
"12300",0.066038185
"12301",0.041783066
"12302",0.196645184
"12303",-0.0399323195
"12304",0.1311110985
"12305",0.190286088
"12306",-0.0262186115
"12307",0.0168757345
"12308",0.0632252185
"12309",-0.1384207841
"12310",0.0263495315
"12311",0.1063874875
"12312",0.000580165539000001
"12313",-0.1093396145
"12314",-0.0069097105
"12315",0.0454715968
"12316",-0.0318671615
"12317",-0.0051156015
"12318",-0.075335638
"12319",-0.0274513175
"12320",-0.0516065369
"12321",-0.0284641935
"12322",0.049875785
"12323",0.0717459885
"12324",0.000904055249999999
"12325",-0.06720596675
"12326",0.1858234245
"12327",-0.08254167005
"12328",0.0694954344
"12329",0.14128261435
"12330",0.0420209872
"12331",0.108187733
"12332",-0.16231456875
"12333",0.0360632046
"12334",0.11677483
"12335",-0.013378239
"12336",-0.0992891183
"12337",-0.07591033135
"12338",0.0840076985
"12339",0.0407046185
"12340",-0.0592134525
"12341",-0.0443605955
"12342",0.14902558475
"12343",0.1122660965
"12344",0.1274127165
"12345",0.2332497585
"12346",0.0703342105
"12347",0.0275998325
"12348",0.0073636585
"12349",0.0075044485
"12350",0.0345639645
"12351",0.0142147989
"12352",0.1738231027
"12353",-0.0738521685
"12354",0.011857877
"12355",0.1361468245
"12356",-0.0898809675
"12357",0.041507407
"12358",-0.01500410965
"12359",-0.0591969865
"12360",0.118415495
"12361",-0.030491489
"12362",-0.069348576
"12363",-0.04357535479
"12364",-0.0795215845
"12365",-0.04320176899
"12366",-0.02936194795
"12367",-0.024674391
"12368",0.1040998515
"12369",0.0075212198
"12370",-0.1065606455
"12371",-0.03751169685
"12372",0.2240536308
"12373",0.057614418
"12374",-0.109395588
"12375",-0.1049034891
"12376",0.0883055055
"12377",-0.10172351445
"12378",0.003896453
"12379",-0.060045599
"12380",0.19353906
"12381",0.0080113805
"12382",-0.0060414707
"12383",0.0742221195
"12384",-0.031260091
"12385",0.066214194925
"12386",-0.0325537255
"12387",-0.01025539945
"12388",-0.0220950186
"12389",0.134117408
"12390",0.1470321095
"12391",-0.021004055
"12392",-0.054180414
"12393",0.14547946015
"12394",-0.045795993
"12395",0.0575913835
"12396",-0.0330484805
"12397",-0.0788995925
"12398",0.01469087928
"12399",0.016680474
"12400",0.1279714725
"12401",0.0288527275
"12402",0.02447924805
"12403",-0.1007822589
"12404",-0.1823194535
"12405",-0.00420860585
"12406",-0.032579275
"12407",-0.2206711215
"12408",0.053988243
"12409",0.120628311
"12410",-0.171991708645
"12411",0.082240907
"12412",0.0350988197
"12413",-0.003293634
"12414",-0.089300327
"12415",-0.00489658565
"12416",-0.125840228145
"12417",-0.0282339805
"12418",0.1021191775
"12419",-0.0464877284
"12420",0.0432565245
"12421",-0.11003583865
"12422",-0.024730164
"12423",-0.0460340945
"12424",0.1460272645
"12425",0.04136408815
"12426",-0.0460703081
"12427",-0.093188741
"12428",0.1046640835
"12429",-0.0384399565
"12430",0.04227132095
"12431",-0.0422539665
"12432",-0.084973301
"12433",-0.0625991152
"12434",-0.1512500655
"12435",0.0716254385
"12436",-0.105522942
"12437",0.08492107
"12438",0.03188679855
"12439",-0.0854600825
"12440",-0.0504199135
"12441",0.2388080645
"12442",-0.0368456155
"12443",-0.1111241165
"12444",0.02944795155
"12445",0.0210012506
"12446",-0.015532271
"12447",0.06430253
"12448",0.0641098215
"12449",0.14630159
"12450",-0.000701288999999997
"12451",0.117523949
"12452",-0.01173488035
"12453",0.06362765932
"12454",0.01990092515
"12455",0.336751723
"12456",0.0373927995
"12457",0.0984569052
"12458",-0.01508784325
"12459",-0.0900382058
"12460",0.12197740815
"12461",0.041229383
"12462",-0.008730919
"12463",0.0016370507
"12464",0.014797547
"12465",-0.0620704883
"12466",-0.0052637515
"12467",-0.1381386645
"12468",0.0837050641
"12469",-0.1143262334
"12470",0.00378236275
"12471",0.1103739885
"12472",-0.04928634105
"12473",0.139063774
"12474",0.0536168321
"12475",0.093473295
"12476",0.0174877095
"12477",0.2093412665
"12478",0.1205196395
"12479",0.00864883315
"12480",0.11733443585
"12481",0.021350061
"12482",-0.1181765574
"12483",0.004792696
"12484",0.205197828425
"12485",0.17497206915
"12486",-0.0906835125
"12487",0.09967049795
"12488",-0.045119302
"12489",-0.008737727
"12490",0.0072686355
"12491",-0.0675473745
"12492",0.0216317135
"12493",-0.02732159847
"12494",-0.0508459095
"12495",-0.000716949285
"12496",-0.068726325
"12497",-0.112668353
"12498",0.18108723456
"12499",0.031439942
"12500",-0.113165738
"12501",0.16089860725
"12502",0.157144349
"12503",-0.0767607753
"12504",-0.05891578296
"12505",0.035843994
"12506",0.023118213
"12507",0.086412914
"12508",-0.05242456574
"12509",0.0017557975
"12510",0.0934900475
"12511",0.0271271528
"12512",-0.0208593951
"12513",0.087928526
"12514",-0.083689461
"12515",-0.2274303935
"12516",-0.0416388817
"12517",0.146281066
"12518",0.14737970085
"12519",-0.118189818
"12520",0.046773783915
"12521",-0.0334762425
"12522",-0.0380044205
"12523",-0.0840925635
"12524",-0.03383699585
"12525",0.049484091
"12526",0.05958466355
"12527",0.04352304215
"12528",-0.0565544133
"12529",0.080550487
"12530",0.020966034
"12531",0.049976531
"12532",-0.0541568735
"12533",-0.0359459655
"12534",0.1912895665
"12535",-0.0069240725
"12536",-0.048685853
"12537",0.2304236865
"12538",-0.03613419265
"12539",0.108249507
"12540",0.121811054
"12541",-0.1247454205
"12542",-0.0879929036
"12543",0.04600098275
"12544",0.330548101
"12545",0.0262170386
"12546",0.056891539
"12547",0.2193536577
"12548",-0.1147790015
"12549",-0.0299992554
"12550",-0.1045958035
"12551",0.162638535
"12552",0.0366605419
"12553",0.00550836475
"12554",-0.012222779
"12555",-0.037490815
"12556",0.00102258765
"12557",0.038647756
"12558",0.0072290835
"12559",-0.096637078
"12560",-0.106290605
"12561",-0.086896096
"12562",-0.0964001848
"12563",0.231132422
"12564",0.190320938
"12565",0.0293246635
"12566",-0.02603835845
"12567",-0.1040458633
"12568",0.2093502565
"12569",-0.0166546115
"12570",0.09043400042
"12571",-0.049353461585
"12572",-0.00484928895
"12573",0.13297129065
"12574",-0.01780368025
"12575",0.110809674
"12576",0.160471053
"12577",0.04451225525
"12578",-0.1596242995
"12579",-0.1551183355
"12580",0.21486296965
"12581",0.0038312485
"12582",-0.048017333
"12583",-0.1067280005
"12584",-0.02021818425
"12585",0.0488786415
"12586",0.0156991345
"12587",-0.031202719355
"12588",-0.029015575
"12589",-0.038290326
"12590",0.0526506435
"12591",0.03953634595
"12592",0.1421975475
"12593",0.12816757
"12594",-0.01805691795
"12595",0.103081427
"12596",-0.06506745095
"12597",-0.0924715927
"12598",0.12646981315
"12599",-0.00516025455
"12600",0.031153734
"12601",0.1368992264
"12602",0.001123774
"12603",-0.0950375904
"12604",0.1179550645
"12605",0.06274869005
"12606",0.12349673055
"12607",-0.0204913095
"12608",-0.0916481576
"12609",-0.0289731272
"12610",-0.03690178085
"12611",-0.0622615
"12612",-0.0744893153
"12613",0.1053755334
"12614",-0.0571264255
"12615",-0.139936741
"12616",-0.0227185201
"12617",-0.1206555705
"12618",-0.056501315
"12619",-0.00499751815
"12620",-0.167203432
"12621",0.0357969212
"12622",0.0855091535
"12623",0.0441615815
"12624",-0.0542617677
"12625",-0.1174560286
"12626",0.0209009575
"12627",-0.1124840425
"12628",-0.022699844
"12629",0.0803465135
"12630",-0.04771747728
"12631",-0.04232687175
"12632",0.1409474575
"12633",0.115191303
"12634",-0.06902557575
"12635",0.00402932534
"12636",-0.0160916565
"12637",-0.12494823515
"12638",-0.0069476195
"12639",0.000446392500000001
"12640",-0.0583132253
"12641",0.022510089
"12642",-0.030649031
"12643",-0.12183839342
"12644",0.01726902709
"12645",0.0874235635
"12646",0.01885630975
"12647",-0.155257488
"12648",0.1793760715
"12649",0.0094534965
"12650",-0.0638566565
"12651",-0.1549197065
"12652",-0.0242885585
"12653",-0.0098643185
"12654",0.00278508955
"12655",-0.0345956515
"12656",0.0157609665
"12657",0.1346775335
"12658",0.3074510835
"12659",-0.020761751
"12660",-0.0252977085
"12661",-0.0729966135
"12662",-0.127488516
"12663",0.002706292935
"12664",0.035406441
"12665",0.1236609175
"12666",0.0365818275
"12667",-0.06192881405
"12668",-0.090922662
"12669",-0.0971130725
"12670",0.115863023
"12671",0.1260311805
"12672",0.060700507
"12673",-0.0614719065
"12674",-0.1035385275
"12675",-0.00060317705
"12676",-0.0163251047
"12677",0.0239891605
"12678",0.028459021
"12679",0.089761083
"12680",-0.085813622641
"12681",-0.0655291029
"12682",0.0352095885
"12683",-0.13719919385
"12684",0.082434406
"12685",0.11966377
"12686",-0.0245300592
"12687",0.056933028
"12688",0.0651086743
"12689",-0.0501255461
"12690",0.070435357445
"12691",-0.06727771785
"12692",0.09165728505
"12693",-0.0195898142
"12694",0.08151483295
"12695",0.0336508065
"12696",0.08176239835
"12697",-0.04150471625
"12698",0.24535539625
"12699",-0.039779237
"12700",0.0935439935
"12701",0.05136326375
"12702",-0.108766457
"12703",-0.040058916
"12704",-0.01234689815
"12705",0.1038620149
"12706",0.0986839234
"12707",-0.278546865
"12708",0.0509644399
"12709",0.0418955675
"12710",-0.00748132815
"12711",0.0221949305
"12712",-0.02763264
"12713",-0.1845285869
"12714",0.0376175545
"12715",0.129887396
"12716",0.0462993655
"12717",-0.0261812435
"12718",0.029968353
"12719",0.02612445105
"12720",0.0229437145
"12721",0.0375886
"12722",0.0460348915
"12723",-0.08931649285
"12724",-0.0383695489
"12725",-0.12974621475
"12726",0.046590272
"12727",0.076900101
"12728",0.08788055095
"12729",-0.09355049075
"12730",0.16348867
"12731",0.0121431115
"12732",-0.097516600545
"12733",0.0690293455
"12734",-0.18312485125
"12735",0.056209449
"12736",-0.0881044898
"12737",0.0064874963
"12738",-0.0802267092
"12739",0.0791486165
"12740",-0.10224392835
"12741",0.052547279
"12742",-0.0367343624
"12743",0.2251108425
"12744",0.1750129825
"12745",-0.07542502845
"12746",-0.047945445
"12747",0.028108118
"12748",-0.085410094
"12749",0.0622407853
"12750",-0.0865791675
"12751",-0.0469311005
"12752",0.0609625404
"12753",-0.09428908595
"12754",0.0528923709
"12755",0.116760485
"12756",-0.000480655
"12757",0.018236825
"12758",0.0991696619
"12759",-0.0269204297
"12760",-0.064071199
"12761",0.01029556375
"12762",0.00120386715
"12763",-0.011148271
"12764",-0.000271275849999999
"12765",-0.160470894625
"12766",-0.11413347395
"12767",-0.0549330975
"12768",0.018098282585
"12769",0.07892265415
"12770",0.20343376745
"12771",-0.2012012075
"12772",0.06897756635
"12773",0.1183422475
"12774",-0.109462092
"12775",-0.1238251695
"12776",0.1468355379995
"12777",0.154890566
"12778",-0.04805737685
"12779",0.0319149263
"12780",0.12504691405
"12781",0.2671376525
"12782",-0.194804741
"12783",0.035432009
"12784",-0.00951510785
"12785",0.2299234965
"12786",0.04731260885
"12787",-0.11623329345
"12788",0.11995884185
"12789",0.006812462
"12790",0.0246965684
"12791",0.2686039575
"12792",0.077462568
"12793",-0.1575134652
"12794",0.1870314755
"12795",0.01764985125
"12796",-0.0712713643
"12797",0.0383463705
"12798",0.208416509
"12799",0.2312526375
"12800",-0.12288128405
"12801",-0.0853595951
"12802",0.1252063795
"12803",0.0675844285
"12804",0.07252968125
"12805",-0.115224108
"12806",-0.0547403634
"12807",0.112139772
"12808",0.091240461
"12809",-0.06411648675
"12810",0.1531460209
"12811",-0.0244066466
"12812",0.137862032
"12813",0.2447336635
"12814",-0.057427747
"12815",0.0624889257
"12816",0.103767621
"12817",-0.0096783795
"12818",0.0242455135
"12819",0.000750715000000001
"12820",0.08938235215
"12821",-0.1181374565
"12822",0.22634329935
"12823",-0.0497804165
"12824",0.0527324795
"12825",0.18835755455
"12826",0.1977618525
"12827",-0.006450234
"12828",0.1899176055
"12829",0.0930906735
"12830",0.15497172495
"12831",0.10708579
"12832",-0.0798989125
"12833",0.01376867885
"12834",-0.007028754
"12835",-0.0419824172
"12836",0.1153977545
"12837",-0.028114301
"12838",-0.028931960725
"12839",-0.087406339
"12840",0.1037740045
"12841",0.0768559185
"12842",0.0178324576
"12843",0.1693129405
"12844",0.03959726065
"12845",-0.05245042515
"12846",-0.0817211555
"12847",0.03427661775
"12848",-0.0094448747
"12849",0.258978357
"12850",0.0492378455
"12851",-0.061356125995
"12852",-0.10389477255
"12853",0.2108886825
"12854",0.2045365577
"12855",-0.144819246
"12856",0.11392958465
"12857",0.11142555
"12858",-0.0905024818
"12859",0.06545306835
"12860",0.2277177115
"12861",0.11891523855
"12862",0.144636891
"12863",0.2403546967
"12864",0.009572425545
"12865",0.1005828535
"12866",0.3529088075
"12867",0.0230244274
"12868",-8.54785000000007e-05
"12869",-0.149501203137
"12870",0.043391465
"12871",0.1112269705
"12872",-0.004664140345
"12873",0.087894387
"12874",-0.1436571747
"12875",-0.02379798615
"12876",0.0265369257
"12877",-0.0024654805
"12878",0.1071483032
"12879",-0.09876533925
"12880",-0.0742633965
"12881",-0.045842421
"12882",0.262872802
"12883",0.173695403
"12884",0.158913059
"12885",0.0279641386
"12886",-0.011284375
"12887",-0.0271478443
"12888",0.0036487182
"12889",0.313029862
"12890",-0.09441112245
"12891",-0.01681574785
"12892",0.092377229
"12893",-0.0535307215
"12894",0.01666513095
"12895",0.0146303295
"12896",0.22038637505
"12897",0.1162305415
"12898",0.0975323025
"12899",0.0455053045
"12900",0.0981916296
"12901",0.107840615
"12902",-0.117086685
"12903",0.11049291365
"12904",-0.118229434
"12905",-0.02174539015
"12906",0.11004414675
"12907",0.052344459
"12908",-0.058828728
"12909",0.0969755738
"12910",0.084979725
"12911",0.1772615125
"12912",-0.07991585695
"12913",-0.1085571955
"12914",0.04363153885
"12915",-0.0778591929
"12916",0.1599073015
"12917",-0.002510502
"12918",-0.00447550825
"12919",-0.0055536775
"12920",0.105282214
"12921",0.178716856
"12922",-0.137542929014
"12923",0.1059873225
"12924",-0.06655782
"12925",-0.043843212
"12926",-0.0205690765
"12927",-0.012866014715
"12928",0.146887147
"12929",0.13680527115
"12930",-0.00602024358
"12931",0.1045916665
"12932",0.01160746535
"12933",0.1295585417
"12934",0.02238465035
"12935",0.1472485865
"12936",0.074006091
"12937",0.0228810248015
"12938",-0.236496427
"12939",-0.05304350145
"12940",0.092399592
"12941",0.164139561
"12942",-0.0156866962
"12943",0.1039058475
"12944",0.110234769285
"12945",0.15891215555
"12946",0.0383207113
"12947",0.0128212695
"12948",0.07976898075
"12949",-0.144889303
"12950",-0.00687965735
"12951",0.109584655
"12952",0.17263594645
"12953",-0.032536609
"12954",0.016742692
"12955",0.1859767635
"12956",0.1689721235
"12957",-0.0424287225
"12958",-0.0303792195
"12959",-0.0169400135
"12960",0.031482854605
"12961",0.1230240845
"12962",0.053963267
"12963",0.08960426945
"12964",-0.14011689
"12965",0.097242984055
"12966",0.187211988
"12967",-0.0303656651
"12968",0.03193613265
"12969",0.14118821
"12970",0.128543238
"12971",-0.1154937682
"12972",0.0859878495
"12973",0.139046231
"12974",-0.0144852975
"12975",-0.05048842975
"12976",0.143535463
"12977",0.0360596506
"12978",0.2207192835
"12979",-0.10393110725
"12980",0.17570385465
"12981",-0.012704561
"12982",0.0874071535
"12983",0.01835488115
"12984",0.11202013535
"12985",-0.024360518
"12986",0.1145410146
"12987",0.1280955608
"12988",-0.02613941
"12989",0.23051026295
"12990",0.178109365
"12991",-0.14535144765
"12992",0.028469102555
"12993",0.2026430695
"12994",0.1722649495
"12995",0.0315307051
"12996",-0.0323474685
"12997",-0.01311611975
"12998",-0.1099601225
"12999",0.1221823366
"13000",0.044944329
"13001",-0.059592416
"13002",0.01100156265
"13003",-0.11561597465
"13004",0.011800403125
"13005",0.036868261
"13006",0.0135412505
"13007",-0.1400133855
"13008",0.0660199784
"13009",0.1756962995
"13010",0.062696739
"13011",-0.147997414
"13012",0.1016740343
"13013",-0.1030237665
"13014",0.05812024085
"13015",0.1250729255
"13016",-0.097683168
"13017",-0.0864796065
"13018",0.019366258
"13019",-0.0091322215
"13020",0.0327621185
"13021",-0.0725653225
"13022",0.1588154295
"13023",-0.0022719095
"13024",0.063641564
"13025",-0.0385606035
"13026",0.073710137895
"13027",-0.046849804405
"13028",0.1540226095
"13029",-0.07616327034
"13030",0.138745538
"13031",0.061501918
"13032",-0.04251589365
"13033",0.00571137
"13034",0.01971743345
"13035",0.05234304065
"13036",0.0349667995
"13037",0.071461437
"13038",0.0489550125
"13039",0.0902945675
"13040",0.09184986575
"13041",-0.10144333
"13042",0.003503275
"13043",-0.03473662795
"13044",0.2622545625
"13045",0.166219898
"13046",0.045866462
"13047",0.10449024
"13048",0.1022613185
"13049",-0.0444022418
"13050",0.2215914553
"13051",0.1738862955
"13052",-0.0173961965
"13053",-0.02018481
"13054",-0.107088608
"13055",-0.0541361725
"13056",0.122122444
"13057",0.0846966224
"13058",0.1704812255
"13059",-0.009786349
"13060",-0.149652857
"13061",-0.1268596855
"13062",-0.045212587
"13063",0.13034091975
"13064",-0.0079217095
"13065",0.1871336545
"13066",0.162328741
"13067",0.01164825855
"13068",-0.1538844925
"13069",0.00519868495
"13070",0.2383144475
"13071",-0.1620374235
"13072",-0.008392006
"13073",0.034284257
"13074",-0.0554845673
"13075",0.03906733994
"13076",0.188772058
"13077",-0.121642911
"13078",0.0149593456
"13079",0.05615802572
"13080",-0.0735759026
"13081",-0.141809351
"13082",0.11020406015
"13083",-0.065490788
"13084",-0.036612301
"13085",-0.0358560978
"13086",0.166666909
"13087",-0.0048235372
"13088",0.03348815195
"13089",0.1664623315
"13090",-0.0872056195
"13091",0.0176322635
"13092",-0.0611926795
"13093",-0.0098298485
"13094",0.0135631565
"13095",0.125857089
"13096",0.042106515355
"13097",0.1632311985
"13098",0.189871277
"13099",0.07635849195
"13100",0.0412502875
"13101",0.1529361045
"13102",-0.0686031995
"13103",0.1772429845
"13104",-0.06696958455
"13105",0.096806145
"13106",0.191936018
"13107",0.0195628342
"13108",0.0023893195
"13109",0.0567868835
"13110",-0.031502299
"13111",-0.0723303553
"13112",0.042412039
"13113",0.006898742
"13114",-0.012193545
"13115",0.1588905777
"13116",0.12458921955
"13117",-0.1920204315
"13118",0.08247179
"13119",0.104135638
"13120",0.1567305115
"13121",0.1818280945
"13122",0.09960461925
"13123",-0.0992812885
"13124",0.047835023
"13125",-0.00197751755
"13126",0.00109887955
"13127",0.142534149
"13128",-0.1254484549
"13129",0.0701412387
"13130",0.02368464
"13131",0.151730735
"13132",0.05240897098
"13133",0.0215757095
"13134",0.11835526565
"13135",-0.036406425
"13136",0.05352304125
"13137",0.1666924515
"13138",-0.137344865
"13139",0.10105384
"13140",0.07931361
"13141",0.082155903
"13142",0.020200300965
"13143",-0.118994027
"13144",0.15054166755
"13145",0.2121890385
"13146",0.2309850606
"13147",0.0855979715
"13148",0.2254934397
"13149",-0.0976390705
"13150",-0.06162401495
"13151",-0.0440578002
"13152",0.1159469118
"13153",0.07913158295
"13154",0.156380602
"13155",0.104402704
"13156",-0.0352978805
"13157",-0.001331146571
"13158",0.030630764
"13159",0.2923990865
"13160",-0.129960645
"13161",0.1108103835
"13162",0.120934226
"13163",-0.0313440885
"13164",0.0183150317
"13165",-0.06996296755
"13166",-0.0424885175
"13167",0.12117748165
"13168",0.3284844855
"13169",0.0119512305
"13170",-0.030556484
"13171",0.07213893765
"13172",-0.0425491245
"13173",0.0414218225
"13174",0.211110128
"13175",0.0616535737
"13176",-0.063515965
"13177",0.1626253885
"13178",0.1663985268
"13179",-0.010816053
"13180",0.1236202
"13181",0.0826586365
"13182",0.022892435
"13183",0.10269183685
"13184",0.09389892485
"13185",-0.052966697
"13186",0.04734239585
"13187",0.0727720375
"13188",0.008912329
"13189",0.05615361995
"13190",0.1012233895
"13191",0.0245908595
"13192",0.0573970825
"13193",0.1154063611
"13194",0.2384000035
"13195",0.1273958795
"13196",0.009107964
"13197",-0.000700518500000001
"13198",-0.0532269872
"13199",-0.067627703
"13200",0.3294943015
"13201",-0.0625899725
"13202",-0.0661415645
"13203",0.12429379475
"13204",0.0443363425
"13205",0.11138036585
"13206",-0.0809786528
"13207",0.096949722
"13208",0.034767079
"13209",-0.1878356103
"13210",0.1879766658
"13211",-0.012989491
"13212",0.04630622915
"13213",-0.0714832685
"13214",0.026158334
"13215",0.126490148
"13216",0.0109749725
"13217",0.072708892825
"13218",-0.0290222195
"13219",0.0337824345
"13220",0.3398310635
"13221",-0.162228457
"13222",0.02399096945
"13223",-0.0306176
"13224",-0.0150129569
"13225",0.120012713
"13226",0.04074021695
"13227",-0.0299823945
"13228",-0.10900492555
"13229",0.01200087725
"13230",-0.040850628
"13231",-0.00138641
"13232",-0.1601861405
"13233",0.07626549165
"13234",-0.0055525999
"13235",-0.043134339155
"13236",-0.00663810665
"13237",0.0528866852
"13238",0.1514798135
"13239",0.2181602745
"13240",0.088789789
"13241",0.2578283505
"13242",-0.03513641535
"13243",-0.1403260829
"13244",-0.131984781
"13245",-0.03043465185
"13246",0.186113867
"13247",-0.00539245939
"13248",-0.0231867965
"13249",0.0192610345
"13250",-0.050869462
"13251",-0.1620223417
"13252",0.12427809215
"13253",-0.08872709465
"13254",-0.05044926145
"13255",0.01590051315
"13256",0.0358197785
"13257",-0.0237067336
"13258",-0.00207839765
"13259",0.185011521
"13260",0.1027679565
"13261",0.0208919047
"13262",0.09479316315
"13263",-0.11348641715
"13264",0.032058935355
"13265",0.19278035645
"13266",0.0705761285
"13267",-0.07280138195
"13268",-0.06646769735
"13269",-0.0599277825
"13270",0.0755699517
"13271",-0.0750975864
"13272",-0.117561044
"13273",-0.1430761005
"13274",-0.0429212232
"13275",0.162667368
"13276",-0.125872571
"13277",0.0770908265
"13278",0.0014522007
"13279",0.031413591
"13280",0.065559361
"13281",0.140291327
"13282",-0.13784460955
"13283",0.1267424375
"13284",-0.1308319205
"13285",0.0827293805
"13286",0.0315030325
"13287",0.084319683
"13288",0.002020955
"13289",0.0017854016
"13290",0.19492223125
"13291",0.05335217555
"13292",0.0921576695
"13293",0.238995281
"13294",0.034618808
"13295",0.1021793915
"13296",-0.053940166
"13297",-0.20353355845
"13298",0.072048334
"13299",0.02255215605
"13300",0.09774125475
"13301",0.102170792
"13302",-0.1489028005
"13303",0.023938381
"13304",0.00705654895
"13305",0.16457968785
"13306",0.0169473815
"13307",0.001174101
"13308",0.067133118
"13309",0.1349400605
"13310",0.113661647
"13311",0.057914417
"13312",0.093176211
"13313",-0.022439199
"13314",-0.15375766845
"13315",0.028014634
"13316",0.1305453345
"13317",0.081035292
"13318",0.0534349025
"13319",-0.12086124
"13320",0.052991678
"13321",-0.0269083685
"13322",-0.0863410089
"13323",0.1893476125
"13324",0.0203271682
"13325",-0.145571383
"13326",0.079718351
"13327",-0.0794463035
"13328",-0.020387959
"13329",-0.017454353
"13330",0.07328627195
"13331",0.05545674505
"13332",0.218514208
"13333",-0.0764374598
"13334",0.14915336415
"13335",-0.19530460065
"13336",0.1089051795
"13337",0.253566763
"13338",0.2886096249
"13339",0.0367081095
"13340",0.05187491575
"13341",0.05406828145
"13342",-0.04646966
"13343",-0.0081969075
"13344",0.175838564
"13345",0.0152025955
"13346",0.20068246835
"13347",-0.1507249602
"13348",0.13905981
"13349",0.0988813255
"13350",-0.02434113315
"13351",0.0783699464
"13352",-0.112329096
"13353",0.07869826236
"13354",0.0943298205
"13355",-0.0058351119
"13356",0.03197526975
"13357",0.12820090813
"13358",0.145873731
"13359",-0.0045183545
"13360",0.1110148265
"13361",0.1606318084
"13362",-0.0609276011
"13363",0.047266354
"13364",0.2180661615
"13365",0.12320777245
"13366",0.071451093
"13367",0.0015832
"13368",0.1283775138
"13369",0.02571842975
"13370",0.011181088
"13371",-0.005471638745
"13372",-0.084755557
"13373",0.0454378535
"13374",0.085948991
"13375",0.1719602685
"13376",0.13013075105
"13377",-0.10920814675
"13378",-0.0036292462
"13379",-0.1344495585
"13380",0.038115441
"13381",-0.18232291405
"13382",0.0735900595
"13383",0.0325092375
"13384",-0.0512632944
"13385",0.0162693745
"13386",-0.002641691
"13387",-0.038808032
"13388",-0.085134131
"13389",-0.0229002815
"13390",0.122128724
"13391",-0.0033388235
