"","X","electrode","bin","R2","absBeta","Fstat","p","fstretch","perm_p","predictor","region","anova_p","diff_adj_r2","perct_adj_r2","chisq_stretch","anova_permuted"
"784",2,"LOF3-LOF4","pre_14",0.000338404229265757,0.000478070148376237,0.0765052455127036,0.782343270395078,2.66456662540735,0.9932,"ineq_disadvent","OFC",0.791469388515148,-0.00418912850297892,0.53111869813923,11.0270861918883,0.224
"785",3,"LOF3-LOF4","pre_13",0.00592542514695266,0.00194077668501495,1.34712839165941,0.247005300385147,2.66456662540735,0.9932,"ineq_disadvent","OFC",0.233915884778618,0.00176401697560546,-0.565743610308053,11.0270861918883,0.224
"786",4,"LOF3-LOF4","pre_12",0.0116527307432479,0.0028996741466106,2.66456662540735,0.103998279557745,2.66456662540735,0.9932,"ineq_disadvent","OFC",0.106852390855783,0.00696352665169642,-1.27836674331637,11.0270861918883,0.224
"787",5,"LOF3-LOF4","pre_11",0.00185006967916253,0.00109534524899014,0.418890724519046,0.518147918285037,2.66456662540735,0.9932,"ineq_disadvent","OFC",0.734889885930508,-0.00398494564588248,0.613607176121913,11.0270861918883,0.224
"788",6,"LOF3-LOF4","pre_10",0.000188484222903161,0.0003383862901511,0.0426054648340451,0.836655780668362,2.66456662540735,0.9932,"ineq_disadvent","OFC",0.607215470381125,-0.00329930503196185,-7.30370865671957,11.0270861918883,0.224
"789",7,"LOF3-LOF4","pre_9",1.11851587885844e-06,2.46423558532793e-05,0.0002527848713659,0.987328827292363,2.66456662540735,0.9932,"ineq_disadvent","OFC",0.494988790715357,-0.00241633232434713,4.007164287124,11.0270861918883,0.224
"790",8,"LOF3-LOF4","pre_8",3.66069145699137e-05,0.000148315948544743,0.0082734655588474,0.927606059415286,2.66456662540735,0.9932,"ineq_disadvent","OFC",0.767744202525428,-0.00410491692900372,0.675334709232934,11.0270861918883,0.224
"791",9,"LOF3-LOF4","pre_7",8.90993578814195e-07,2.50341999254115e-05,0.000201364728226688,0.988690674357551,2.66456662540735,0.9932,"ineq_disadvent","OFC",0.855043894372765,-0.00434684030444799,0.634509945083771,11.0270861918883,0.224
"792",10,"LOF3-LOF4","pre_6",0.00282277359371948,0.00135413773675211,0.639752709234741,0.424640264420337,2.66456662540735,0.9932,"ineq_disadvent","OFC",0.842829334908366,-0.00429553627619605,4.15897517466933,11.0270861918883,0.224
"793",11,"LOF3-LOF4","pre_5",0.00893669656973795,0.00240341161773147,2.03790556846392,0.154801039473973,2.66456662540735,0.9932,"ineq_disadvent","OFC",0.570433681166604,-0.00301809487776028,-0.319365930871927,11.0270861918883,0.224
"794",12,"LOF3-LOF4","pre_4",4.30344754796123e-05,0.000165405199060901,0.00972621002073902,0.92152617561453,2.66456662540735,0.9932,"ineq_disadvent","OFC",0.819312771598565,-0.00426926848515108,0.518930346746707,11.0270861918883,0.224
"795",13,"LOF3-LOF4","pre_3",0.00658871172197361,0.00201616655382221,1.49892483278214,0.222111574999131,2.66456662540735,0.9932,"ineq_disadvent","OFC",0.395297775949801,-0.00129163289805412,0.292304441897385,11.0270861918883,0.224
"796",14,"LOF3-LOF4","pre_2",0.00688263628354386,0.00198126718628361,1.56625576886501,0.212045439755755,2.66456662540735,0.9932,"ineq_disadvent","OFC",0.314684591432782,-2.06553879842364e-05,0.00334355541311195,11.0270861918883,0.224
"797",15,"LOF3-LOF4","pre_1",0.000701082095646563,0.0006498973213116,0.158555714188503,0.690865633398204,2.66456662540735,0.9932,"ineq_disadvent","OFC",0.708617989836709,-0.00385037534558896,12.5044735710837,11.0270861918883,0.224
"798",16,"LOF3-LOF4","post_1",0.0043406090093953,0.00159644294763761,0.985254239552081,0.321966596673653,2.66456662540735,0.9932,"ineq_disadvent","OFC",0.108576565160212,0.00682666797526654,-4.12241589046689,11.0270861918883,0.224
"799",17,"LOF3-LOF4","post_2",0.0103341254196232,0.00255021117393506,2.35989984581928,0.125888979019117,2.66456662540735,0.9932,"ineq_disadvent","OFC",0.0120621139741572,0.0228780347971178,13.1015624784175,11.0270861918883,0.224
"800",18,"LOF3-LOF4","post_3",0.00243100872833491,0.00121311970443674,0.550746842986092,0.458783267695957,2.66456662540735,0.9932,"ineq_disadvent","OFC",0.160493713134716,0.00415356416148893,0.795501670665028,11.0270861918883,0.224
"801",19,"LOF3-LOF4","post_4",0.00065509652961891,0.000627665149536715,0.148148867502842,0.700672654022737,2.66456662540735,0.9932,"ineq_disadvent","OFC",0.689776383350152,-0.00375029428427964,-1.14611451802721,11.0270861918883,0.224
"802",20,"LOF3-LOF4","post_5",0.00146650044398657,0.000995251990931512,0.33191585508982,0.565106415011202,2.66456662540735,0.9932,"ineq_disadvent","OFC",0.809928813055954,-0.00423594532059202,0.673302506086205,11.0270861918883,0.224
"803",21,"LOF3-LOF4","post_6",0.000505858814925854,0.000573129949440918,0.114381953292585,0.735523419110535,2.66456662540735,0.9932,"ineq_disadvent","OFC",0.821754192822357,-0.00427165273004215,0.585353056781594,11.0270861918883,0.224
"804",22,"LOF3-LOF4","post_7",0.000303087234488388,0.000430343625578733,0.0685184820716181,0.793744617879925,2.66456662540735,0.9932,"ineq_disadvent","OFC",0.774865510609388,-0.00408835841418564,-1.07592073952128,11.0270861918883,0.224
"805",23,"LOF3-LOF4","post_8",0.000136984060940211,0.000284435603802603,0.0309626391605374,0.860481331816139,2.66456662540735,0.9932,"ineq_disadvent","OFC",0.610026974424172,-0.00331240259182286,-1.69201507990183,11.0270861918883,0.224
"806",24,"LOF3-LOF4","post_9",0.000268914320133837,0.000380806579866505,0.0607909839163572,0.805473901922939,2.66456662540735,0.9932,"ineq_disadvent","OFC",0.514328768167552,-0.00261019528656914,0.383988370420784,11.0270861918883,0.224
"807",25,"LOF3-LOF4","post_10",0.000158665687583402,0.000278442504029573,0.0358641358016154,0.84996630928758,2.66456662540735,0.9932,"ineq_disadvent","OFC",0.896942265427472,-0.00442715855844522,0.528453516039277,11.0270861918883,0.224
"808",26,"LOF3-LOF4","post_11",0.000102256208739336,0.000247178950331348,0.0231122665478424,0.879301119067831,2.66456662540735,0.9932,"ineq_disadvent","OFC",0.883677502300849,-0.00440747239639872,0.513770183076597,11.0270861918883,0.224
"809",27,"LOF3-LOF4","post_12",0.00166538268460695,0.000992360104572373,0.377004343226401,0.539828400260903,2.66456662540735,0.9932,"ineq_disadvent","OFC",0.63735347841639,-0.00351061563146438,0.492367055687823,11.0270861918883,0.224
"810",28,"LOF3-LOF4","post_13",0.00738685150067336,0.00217479892040626,1.68185203034646,0.196001008755812,2.66456662540735,0.9932,"ineq_disadvent","OFC",0.321438569564459,-0.000143113010757201,0.0388706453429954,11.0270861918883,0.224
"811",29,"LOF3-LOF4","post_14",0.0112748543786094,0.00257599275833613,2.57717435512807,0.109811431435548,2.66456662540735,0.9932,"ineq_disadvent","OFC",0.138689513810125,0.00514987309592319,-17.0017393560537,11.0270861918883,0.224
"812",30,"LOF3-LOF4","post_15",0.00427506030683647,0.00161895347989117,0.970311770681137,0.325655817679492,2.66456662540735,0.9932,"ineq_disadvent","OFC",0.339152189128303,-0.000444003910339164,-0.0605083305642451,11.0270861918883,0.224
"813",31,"LOF3-LOF4","post_16",0.000212948311089065,0.000361174244466897,0.0481365689071791,0.826536126114887,2.66456662540735,0.9932,"ineq_disadvent","OFC",0.666581595530994,-0.00367706166944326,0.443581001091104,11.0270861918883,0.224
"814",32,"LOF3-LOF4","post_17",0.000156258672327368,0.000295900722944498,0.0353199789990102,0.851095372129939,2.66456662540735,0.9932,"ineq_disadvent","OFC",0.78602923148855,-0.00416512004166569,0.677392377459872,11.0270861918883,0.224
"815",33,"LOF3-LOF4","post_18",3.74676665173026e-06,4.79398165908157e-05,0.000846772435949763,0.976811030681061,2.66456662540735,0.9932,"ineq_disadvent","OFC",0.769919900843578,-0.0041177063737432,0.556960655705878,11.0270861918883,0.224
"816",34,"LOF3-LOF4","post_19",0.00161979913367929,0.00105093179596949,0.366668533584568,0.545433429498367,2.66456662540735,0.9932,"ineq_disadvent","OFC",0.687003579874097,-0.00377389149845553,0.575551335981628,11.0270861918883,0.224
"817",35,"LOF3-LOF4","post_20",0.0025225114191815,0.00118767251190827,0.571529269844599,0.45043912776684,2.66456662540735,0.9932,"ineq_disadvent","OFC",0.615455711490456,-0.0033761102550991,0.49748382226644,11.0270861918883,0.224
"818",36,"LOF3-LOF4","post_21",7.0341083530637e-05,0.000195372052377714,0.0158982031747615,0.899774303666321,2.66456662540735,0.9932,"ineq_disadvent","OFC",0.842192191301866,-0.00429963769063946,1.85200443103941,11.0270861918883,0.224
"819",37,"LOF3-LOF4","post_22",0.000208790619306391,0.000344460171430812,0.0471965341568401,0.828211365143908,2.66456662540735,0.9932,"ineq_disadvent","OFC",0.963098284536523,-0.00445869971924573,5.16697628272318,11.0270861918883,0.224
"820",38,"LOF3-LOF4","post_23",0.00953023929100696,0.00231442005646581,2.17455813918622,0.141701469394906,2.66456662540735,0.9932,"ineq_disadvent","OFC",0.33579020672162,-0.00039029176925176,-0.188398572924091,11.0270861918883,0.224
"821",39,"LOF3-LOF4","post_24",0.00298812365360502,0.0013147975887821,0.677339921154667,0.41137177939783,2.66456662540735,0.9932,"ineq_disadvent","OFC",0.911282105767926,-0.00439078120261027,-1.02919963218495,11.0270861918883,0.224
"822",40,"LOF3-LOF4","post_25",0.000811706714178252,0.000662096650897362,0.183594742489451,0.668710094735079,2.66456662540735,0.9932,"ineq_disadvent","OFC",0.291824527092202,0.000418666060338801,0.341697746464415,11.0270861918883,0.224
"823",41,"LOF3-LOF4","post_26",0.000577300306273808,0.000569945189767356,0.130545233020886,0.718204930697549,2.66456662540735,0.9932,"ineq_disadvent","OFC",0.453273931453137,-0.00198725941396793,-1.82023101677944,11.0270861918883,0.224
"824",42,"LOF3-LOF4","post_27",0.000598927151540687,0.000644058156056523,0.135438654135525,0.713202839383564,2.66456662540735,0.9932,"ineq_disadvent","OFC",0.865851737904761,-0.00437069469888351,0.59030010442668,11.0270861918883,0.224
"825",43,"LOF3-LOF4","post_28",0.000261469577335736,0.000392265164541514,0.0591075793116562,0.808132566987879,2.66456662540735,0.9932,"ineq_disadvent","OFC",0.982364829252493,-0.00449736337604478,0.569620362296508,11.0270861918883,0.224
"826",44,"LOF3-LOF4","post_29",3.54454573870874e-06,4.67833566158336e-05,0.000801070176378055,0.977445318758789,2.66456662540735,0.9932,"ineq_disadvent","OFC",0.975498303632587,-0.00449543792615237,0.567867610921168,11.0270861918883,0.224
"827",45,"LOF3-LOF4","post_30",0.00309270187445508,0.00134185173526438,0.701118975596893,0.403292534838737,2.66456662540735,0.9932,"ineq_disadvent","OFC",0.441960453365675,-0.00187248242379612,0.374155182553629,11.0270861918883,0.224
"828",46,"LOF3-LOF4","post_31",0.00705067528875433,0.0019742883592274,1.60476730846447,0.20653287706616,2.66456662540735,0.9932,"ineq_disadvent","OFC",0.148137120482109,0.00474246371554532,-0.630058439915122,11.0270861918883,0.224
"829",1,"ROF1-ROF2","pre_15",0.000283535519986213,0.000459210334124399,0.0640972013501987,0.800363707739725,4.09782813815482,0.8114,"ineq_disadvent","OFC",0.685110099997536,-0.00377083050474014,0.459573285699622,11.0270861918883,0.198
"830",2,"ROF1-ROF2","pre_14",0.000396124596761044,0.000581937522983016,0.0895596356425509,0.765012761065523,4.09782813815482,0.8114,"ineq_disadvent","OFC",0.977036207687304,-0.00448932575965277,0.697979090088622,11.0270861918883,0.198
"831",3,"ROF1-ROF2","pre_13",0.00883371613646276,0.00302656299254366,2.01421283123009,0.157209806968731,4.09782813815482,0.8114,"ineq_disadvent","OFC",0.128213369925367,0.00567759499673359,31.8539757563113,11.0270861918883,0.198
"832",4,"ROF1-ROF2","pre_12",0.00757641761491247,0.00276550065297165,1.72534229472372,0.190338735198905,4.09782813815482,0.8114,"ineq_disadvent","OFC",0.237574842497397,0.00166635211664468,-0.694989640488489,11.0270861918883,0.198
"833",5,"ROF1-ROF2","pre_11",0.00907393993519282,0.00269421885857556,2.06948884280978,0.151655278566461,4.09782813815482,0.8114,"ineq_disadvent","OFC",0.721604514571459,-0.00384368467128238,-0.244357790192526,11.0270861918883,0.198
"834",6,"ROF1-ROF2","pre_10",0.00693971545789382,0.00252593033010906,1.5793358347899,0.210153728707979,4.09782813815482,0.8114,"ineq_disadvent","OFC",0.837563071982898,-0.00421650352605751,-0.288064505978656,11.0270861918883,0.198
"835",7,"ROF1-ROF2","pre_9",0.000629774267897754,0.00072811035030156,0.142418676162407,0.70624240990766,4.09782813815482,0.8114,"ineq_disadvent","OFC",0.368261874647603,-0.000906708695193492,0.330469133580336,11.0270861918883,0.198
"836",8,"ROF1-ROF2","pre_8",0.00358594092255119,0.00166855852151932,0.813339234943067,0.368094964461846,4.09782813815482,0.8114,"ineq_disadvent","OFC",0.290898291287403,0.000441804272615753,-0.0497974656469531,11.0270861918883,0.198
"837",9,"ROF1-ROF2","pre_7",0.00244215742158706,0.00146336128886176,0.553278771135811,0.457753699245751,4.09782813815482,0.8114,"ineq_disadvent","OFC",0.402675310704998,-0.00139566844335115,0.161579393840735,11.0270861918883,0.198
"838",10,"ROF1-ROF2","pre_6",0.00611688619263704,0.00234338055188425,1.39092440582899,0.239489094742651,4.09782813815482,0.8114,"ineq_disadvent","OFC",0.289105620964656,0.000477321118287133,-0.0776252197799246,11.0270861918883,0.198
"839",11,"ROF1-ROF2","pre_5",0.000266810717941296,0.000486319185311704,0.0603153150272382,0.806221144386169,4.09782813815482,0.8114,"ineq_disadvent","OFC",0.657012734759247,-0.0035888327321123,-1.79856895651456,11.0270861918883,0.198
"840",12,"ROF1-ROF2","pre_4",0.012669589835467,0.00323536277449916,2.90007000021238,0.0899504940387705,4.09782813815482,0.8114,"ineq_disadvent","OFC",0.0926420893745622,0.00794686388380283,-2.10753561999893,11.0270861918883,0.198
"841",13,"ROF1-ROF2","pre_3",0.0115251884974901,0.00300023518636211,2.635062188862,0.105921963871301,4.09782813815482,0.8114,"ineq_disadvent","OFC",0.385955372544476,-0.00115171904808642,-0.201961472375781,11.0270861918883,0.198
"842",14,"ROF1-ROF2","pre_2",0.00107901050226474,0.000983293365808221,0.244119781319686,0.621726173491338,4.09782813815482,0.8114,"ineq_disadvent","OFC",0.366279560252789,-0.000880068546159185,0.143368972167682,11.0270861918883,0.198
"843",15,"ROF1-ROF2","pre_1",0.0085197351909061,0.00287119940468687,1.94200552596528,0.164819842860399,4.09782813815482,0.8114,"ineq_disadvent","OFC",0.193176457427307,0.00299023868001957,-0.393035703036444,11.0270861918883,0.198
"844",16,"ROF1-ROF2","post_1",0.0162532715777896,0.00371741654688248,3.73392792113453,0.0545677752938075,4.09782813815482,0.8114,"ineq_disadvent","OFC",0.129308351546144,0.00562572502098679,-6.64972077581488,11.0270861918883,0.198
"845",17,"ROF1-ROF2","post_2",0.0115681077233699,0.0026910081229411,2.64498987326271,0.105270334406268,4.09782813815482,0.8114,"ineq_disadvent","OFC",0.448823521661595,-0.00192140549189301,-0.196817435830461,11.0270861918883,0.198
"846",18,"ROF1-ROF2","post_3",0.00246102564633702,0.00129978390983472,0.55756397531489,0.456019504747993,4.09782813815482,0.8114,"ineq_disadvent","OFC",0.917098437604273,-0.00437978519461157,-0.52607822826857,11.0270861918883,0.198
"847",19,"ROF1-ROF2","post_4",3.33387765927211e-05,0.000164807620825717,0.00753481471145931,0.930904714156024,4.09782813815482,0.8114,"ineq_disadvent","OFC",0.816731480649264,-0.00424597180420028,0.982340307572198,11.0270861918883,0.198
"848",20,"ROF1-ROF2","post_5",0.00109501454100715,0.00101456683844963,0.247744570174414,0.619151645863179,4.09782813815482,0.8114,"ineq_disadvent","OFC",0.911077270261131,-0.00441417436321578,4.02572780567855,11.0270861918883,0.198
"849",21,"ROF1-ROF2","post_6",0.00919175369016866,0.00266851389434874,2.09660783679885,0.149012177845478,4.09782813815482,0.8114,"ineq_disadvent","OFC",0.597014978815984,-0.00320079439075216,-0.315540865354035,11.0270861918883,0.198
"850",22,"ROF1-ROF2","post_7",0.00395671190236084,0.00164718163875029,0.89776910363146,0.344392614701152,4.09782813815482,0.8114,"ineq_disadvent","OFC",0.398523140019633,-0.00133964553406929,0.167458983323066,11.0270861918883,0.198
"851",23,"ROF1-ROF2","post_8",6.70020275489763e-05,0.000240910051778968,0.015143472869455,0.902169886484895,4.09782813815482,0.8114,"ineq_disadvent","OFC",0.628765635593828,-0.00345294498900439,0.663501171435838,11.0270861918883,0.198
"852",24,"ROF1-ROF2","post_9",0.000458677322795152,0.000617010925728029,0.103708643754773,0.747721387961353,4.09782813815482,0.8114,"ineq_disadvent","OFC",0.815003911319659,-0.00425096720144191,0.645021001693885,11.0270861918883,0.198
"853",25,"ROF1-ROF2","post_10",0.00521622034317407,0.00192428599898753,1.18504726520975,0.277490349312605,4.09782813815482,0.8114,"ineq_disadvent","OFC",0.255034343653807,0.00123532868855736,-0.181410813712605,11.0270861918883,0.198
"854",26,"ROF1-ROF2","post_11",0.00290445441435064,0.00143303083087336,0.658318754455674,0.418007795849932,4.09782813815482,0.8114,"ineq_disadvent","OFC",0.408960796980035,-0.00147165997928389,0.322982129516163,11.0270861918883,0.198
"855",27,"ROF1-ROF2","post_12",0.000887658428780393,0.000817716594978213,0.200789036985456,0.654513972234103,4.09782813815482,0.8114,"ineq_disadvent","OFC",0.503531165350964,-0.00250713861140706,0.50687362850021,11.0270861918883,0.198
"856",28,"ROF1-ROF2","post_13",0.0123695317061825,0.00316955896855784,2.83052645229409,0.0938690876369027,4.09782813815482,0.8114,"ineq_disadvent","OFC",0.090175340592302,0.00814798242256076,-1.56494723911633,11.0270861918883,0.198
"857",29,"ROF1-ROF2","post_14",0.0178090691742402,0.00384860401516907,4.09782813815482,0.044114891748033,4.09782813815482,0.8114,"ineq_disadvent","OFC",0.214863457285618,0.00223404304251251,0.0911475388690353,11.0270861918883,0.198
"858",30,"ROF1-ROF2","post_15",0.00635594766907074,0.00222522799083907,1.44563253797003,0.230488270840536,4.09782813815482,0.8114,"ineq_disadvent","OFC",0.764698895108452,-0.00401284714865036,-0.287401429777825,11.0270861918883,0.198
"859",31,"ROF1-ROF2","post_16",2.57997044480173e-07,1.45900931476097e-05,5.83073470956422e-05,0.993914208759804,4.09782813815482,0.8114,"ineq_disadvent","OFC",0.715207114378106,-0.0039044017606038,0.572194919492021,11.0270861918883,0.198
"860",32,"ROF1-ROF2","post_17",0.00135209424725782,0.000968806519939264,0.305987023174037,0.580699981384337,4.09782813815482,0.8114,"ineq_disadvent","OFC",0.95795146262792,-0.00444662055937062,-3.65357439522801,11.0270861918883,0.198
"861",33,"ROF1-ROF2","post_18",0.00489017949555046,0.00175449237145202,1.11061165634378,0.293074403934327,4.09782813815482,0.8114,"ineq_disadvent","OFC",0.594844101407785,-0.00322565019600551,1.55724948083067,11.0270861918883,0.198
"862",34,"ROF1-ROF2","post_19",0.000317735545778993,0.000448566751069536,0.0718310566260335,0.788933641450448,4.09782813815482,0.8114,"ineq_disadvent","OFC",0.83144520050886,-0.00427125215631641,2.7863791764845,11.0270861918883,0.198
"863",35,"ROF1-ROF2","post_20",6.13004988854855e-07,2.05583598997399e-05,0.000138539212406426,0.990619285167504,4.09782813815482,0.8114,"ineq_disadvent","OFC",0.59624239199749,-0.00324323815536465,0.706004711362778,11.0270861918883,0.198
"864",36,"ROF1-ROF2","post_21",0.00353132984337355,0.00148417450348809,0.800908817812584,0.3717739172764,4.09782813815482,0.8114,"ineq_disadvent","OFC",0.679957809246091,-0.00371516093013713,45.731528514226,11.0270861918883,0.198
"865",37,"ROF1-ROF2","post_22",0.00952368875916538,0.00253240058881145,2.17304910288564,0.141839082815351,4.09782813815482,0.8114,"ineq_disadvent","OFC",0.578440343193957,-0.0030447476123513,-0.157064972957055,11.0270861918883,0.198
"866",38,"ROF1-ROF2","post_23",0.00372858445540954,0.00178380286001925,0.845813775016253,0.358719872968466,4.09782813815482,0.8114,"ineq_disadvent","OFC",0.809443885607592,-0.00418809661836017,-0.879512942393217,11.0270861918883,0.198
"867",39,"ROF1-ROF2","post_24",0.000450733840970082,0.000607282295095132,0.101911783148697,0.749842246576693,4.09782813815482,0.8114,"ineq_disadvent","OFC",0.748488471618538,-0.00398848876398505,-0.696109517935173,11.0270861918883,0.198
"868",40,"ROF1-ROF2","post_25",0.00422160079838296,0.00184372621645058,0.958126608489902,0.328705964110884,4.09782813815482,0.8114,"ineq_disadvent","OFC",0.723813523152521,-0.00381789530194465,-0.15497878068362,11.0270861918883,0.198
"869",41,"ROF1-ROF2","post_26",0.00021114344459211,0.00039958621438442,0.0477284960368753,0.827261229346533,4.09782813815482,0.8114,"ineq_disadvent","OFC",0.309474660636105,7.46107349871572e-05,0.00413399319916816,11.0270861918883,0.198
"870",42,"ROF1-ROF2","post_27",0.00394711375789434,0.00163234336600946,0.895582675985837,0.344979646832072,4.09782813815482,0.8114,"ineq_disadvent","OFC",0.0709699210825854,0.0097762211702066,4.49505000641175,11.0270861918883,0.198
"871",43,"ROF1-ROF2","post_28",7.09057764945616e-05,0.00020979784222319,0.0160258418125286,0.899374922658479,4.09782813815482,0.8114,"ineq_disadvent","OFC",0.565439520484708,-0.00301013022789043,34.3457324937039,11.0270861918883,0.198
"872",44,"ROF1-ROF2","post_29",0.000827065249717889,0.000752675966987842,0.187071466745602,0.665777697887221,4.09782813815482,0.8114,"ineq_disadvent","OFC",0.290448654482247,0.00044758602265782,-0.368699142453545,11.0270861918883,0.198
"873",45,"ROF1-ROF2","post_30",0.00365329576722274,0.00160446858338438,0.828672228135802,0.363626601960709,4.09782813815482,0.8114,"ineq_disadvent","OFC",0.142359357454222,0.00499427653011053,-1.1684141082938,11.0270861918883,0.198
"874",46,"ROF1-ROF2","post_31",0.000719066180798887,0.000633743083018023,0.162625895642227,0.687131592189755,4.09782813815482,0.8114,"ineq_disadvent","OFC",0.750218484951381,-0.0040079940765354,-1.62668681473707,11.0270861918883,0.198
"875",1,"ROF2-ROF3","pre_15",0.0123061515375812,0.00280511091111812,2.81584243115712,0.0947201512656241,31.1166799116227,0,"ineq_disadvent","OFC",0.0784671848373882,0.00914970146923033,-1.2786295374772,11.0270861918883,0.227
"876",2,"ROF2-ROF3","pre_14",0.0258869083004614,0.00412635759886595,6.00591586927241,0.0150173760376837,31.1166799116227,0,"ineq_disadvent","OFC",0.0123183111673988,0.0227854475431645,-19.1854854464321,11.0270861918883,0.227
"877",3,"ROF2-ROF3","pre_13",0.0226811277754686,0.00395318401655229,5.24489501117323,0.0229336528913205,31.1166799116227,0,"ineq_disadvent","OFC",0.0562243697647637,0.0113101699213801,0.821943681209008,11.0270861918883,0.227
"878",4,"ROF2-ROF3","pre_12",0.0228728587890543,0.00374042099274385,5.29026967761846,0.0223572402344661,31.1166799116227,0,"ineq_disadvent","OFC",0.138047737750716,0.00511780141174656,0.429631053260343,11.0270861918883,0.227
"879",5,"ROF2-ROF3","pre_11",0.0400141638576209,0.00488630620932552,9.42014005973426,0.00240857290564085,31.1166799116227,0,"ineq_disadvent","OFC",0.0563141441652085,0.0111334390551503,0.39487264272815,11.0270861918883,0.227
"880",6,"ROF2-ROF3","pre_10",0.0223029960424648,0.00352826808087541,5.1554592938243,0.0241157028822813,31.1166799116227,0,"ineq_disadvent","OFC",0.0492680893926657,0.0124566590540344,-4.86000171826934,11.0270861918883,0.227
"881",7,"ROF2-ROF3","pre_9",0.0100709809755911,0.00251306600014762,2.29919686840442,0.130838365201508,31.1166799116227,0,"ineq_disadvent","OFC",0.166067680082196,0.00395377995408086,-4.74614851118205,11.0270861918883,0.227
"882",8,"ROF2-ROF3","pre_8",0.00830918544234922,0.00227623025478559,1.89361026885034,0.170157314435858,31.1166799116227,0,"ineq_disadvent","OFC",0.38705126988297,-0.00116798513564154,-0.24753623294759,11.0270861918883,0.227
"883",9,"ROF2-ROF3","pre_7",0.00413364018278012,0.00156673033230663,0.938080368012199,0.333807371178189,31.1166799116227,0,"ineq_disadvent","OFC",0.51093985824834,-0.00257619866854419,0.473857844171103,11.0270861918883,0.227
"884",10,"ROF2-ROF3","pre_6",0.00156337270963052,0.000940587553973018,0.353875471631454,0.552522596737008,31.1166799116227,0,"ineq_disadvent","OFC",0.703851933203642,-0.00385661154160188,0.514262989727113,11.0270861918883,0.227
"885",11,"ROF2-ROF3","pre_5",0.000108126369632588,0.000264445230124051,0.0244392020591604,0.875912130837344,31.1166799116227,0,"ineq_disadvent","OFC",0.881359546738019,-0.00439800837609616,0.602928487843461,11.0270861918883,0.227
"886",12,"ROF2-ROF3","pre_4",0.000696874123523848,0.000718696942362107,0.157603381634831,0.691747320763031,31.1166799116227,0,"ineq_disadvent","OFC",0.387201126911987,-0.00118304259424273,0.18676174053294,11.0270861918883,0.227
"887",13,"ROF2-ROF3","pre_3",0.000316889258712033,0.000477210337542554,0.0716396743122066,0.789208317832509,31.1166799116227,0,"ineq_disadvent","OFC",0.795608615071369,-0.00419950435351546,0.568722336689438,11.0270861918883,0.227
"888",14,"ROF2-ROF3","pre_2",0.00424504068061018,0.00160433964987855,0.963469159594894,0.327363973255802,31.1166799116227,0,"ineq_disadvent","OFC",0.418376168133422,-0.00159226252829603,0.283089284594958,11.0270861918883,0.227
"889",15,"ROF2-ROF3","pre_1",0.0286126413357661,0.00433382716459482,6.65692927152691,0.0105102042131453,31.1166799116227,0,"ineq_disadvent","OFC",0.0782765208027211,0.00899499760760625,0.765824098331542,11.0270861918883,0.227
"890",16,"ROF2-ROF3","post_1",0.0201241624678433,0.00373955890747038,4.64146634045698,0.0322659440745385,31.1166799116227,0,"ineq_disadvent","OFC",0.312473394589689,1.97276277349445e-05,0.000885455987776075,11.0270861918883,0.227
"891",17,"ROF2-ROF3","post_2",0.00972233292927223,0.00261140570970725,2.21881934237197,0.137731483721381,31.1166799116227,0,"ineq_disadvent","OFC",0.393838173926033,-0.00126390705819823,-0.669799836753981,11.0270861918883,0.227
"892",18,"ROF2-ROF3","post_3",0.00918737287553215,0.00235826311025894,2.09559932224141,0.149109527733229,31.1166799116227,0,"ineq_disadvent","OFC",0.0897867653721253,0.00820434161326755,-0.977037104405099,11.0270861918883,0.227
"893",19,"ROF2-ROF3","post_4",0.0114520797450218,0.00244984679247057,2.61815332301478,0.10704209406814,31.1166799116227,0,"ineq_disadvent","OFC",0.053631127381613,0.0119089956233849,-1.41106689286899,11.0270861918883,0.227
"894",20,"ROF2-ROF3","post_5",0.0109330609552933,0.00243405374300498,2.49818458018908,0.115376128398408,31.1166799116227,0,"ineq_disadvent","OFC",0.174592353829068,0.00362039496963618,5.73459792558989,11.0270861918883,0.227
"895",21,"ROF2-ROF3","post_6",4.49482118299799e-05,0.000175666334742586,0.0101587524913344,0.91980601739777,31.1166799116227,0,"ineq_disadvent","OFC",0.785547729699243,-0.00413627355854285,-9.03889498132784,11.0270861918883,0.227
"896",22,"ROF2-ROF3","post_7",0.000478445675062416,0.000596235581395248,0.108180481047389,0.742529798386704,31.1166799116227,0,"ineq_disadvent","OFC",0.516183430049192,-0.00262760258446071,0.368719593417374,11.0270861918883,0.227
"897",23,"ROF2-ROF3","post_8",0.000382840243657105,0.000529030922076372,0.086555031815976,0.768873305935324,31.1166799116227,0,"ineq_disadvent","OFC",0.54416830612659,-0.00286635818937886,0.380559329310467,11.0270861918883,0.227
"898",24,"ROF2-ROF3","post_9",9.99366739217153e-05,0.000268934645104246,0.0225879456704687,0.88066760891566,31.1166799116227,0,"ineq_disadvent","OFC",0.66596499057179,-0.00367114684363212,0.485777461381804,11.0270861918883,0.227
"899",25,"ROF2-ROF3","post_10",0.00178930979585678,0.00118063814028585,0.405108879149484,0.525106649973644,31.1166799116227,0,"ineq_disadvent","OFC",0.688090814906689,-0.00377730549902644,0.622938592010279,11.0270861918883,0.227
