"","X","electrode","bin","R2","absBeta","Fstat","p","fstretch","perm_p","predictor","region","correction","anova_p","diff_adj_r2","perct_adj_r2"
"253",22,"LIN2-LIN3","post_9",0.0164332801432416,0.00341448770510745,3.77597293340047,0.0532354813871678,12.2484570248093,0.0343,"ineq_advent","Insula",18,0.179584366579731,0.00336181786329715,0.149584955857473
"254",23,"LIN2-LIN3","post_10",0.0231741391153164,0.00378696303481875,5.36160604441633,0.021481405668432,12.2484570248093,0.0343,"ineq_advent","Insula",18,0.0535039844667488,0.0118507672437977,-5.77745727124702
"255",24,"LIN2-LIN3","post_11",0.0129035134702855,0.0026157013339738,2.95431508882869,0.0870179383781034,12.2484570248093,0.0343,"ineq_advent","Insula",18,0.281696331710847,0.000630496173322337,-0.179817396915144
"256",25,"LIN2-LIN3","post_12",0.00207920737167081,0.00115842253080226,0.470879923004685,0.49328602717762,12.2484570248093,0.0343,"ineq_advent","Insula",18,0.497725776875399,-0.00245190442300225,0.535811767358864
"257",26,"LIN2-LIN3","post_13",0.00583054849324038,0.00185189035128173,1.32543195475904,0.250836043111071,12.2484570248093,0.0343,"ineq_advent","Insula",18,0.150551412284637,0.00460516793703336,-3.61965894275825
"258",27,"LIN2-LIN3","post_14",0.0102408427046377,0.00242887099998466,2.33837740645168,0.127619394127345,12.2484570248093,0.0343,"ineq_advent","Insula",18,0.329631111739721,-0.0002844322074953,-0.0459234934539197
"259",28,"LIN2-LIN3","post_15",0.0239627755844377,0.00392456283009666,5.54854584088808,0.019351827884309,12.2484570248093,0.0343,"ineq_advent","Insula",18,0.558666279760571,-0.00290312829429262,-0.154739805267036
"260",29,"LIN2-LIN3","post_16",0.0287920659265992,0.00432502161796427,6.69991118392123,0.0102670513981819,12.2484570248093,0.0343,"ineq_advent","Insula",18,0.66607276368229,-0.00353654823439642,-0.119745851187068
"261",30,"LIN2-LIN3","post_17",0.0135053149990751,0.00278441145392302,3.09398645142027,0.0799353504874514,12.2484570248093,0.0343,"ineq_advent","Insula",18,0.929749650444199,-0.00437142474129038,-0.330352908606289
"262",31,"LIN2-LIN3","post_18",0.0124404109502029,0.00262834368321865,2.84695010399427,0.092927103142341,12.2484570248093,0.0343,"ineq_advent","Insula",18,0.534097124030818,-0.00274158264955593,-0.360575849603197
"263",32,"LIN2-LIN3","post_19",0.0265165784137834,0.00381980012550768,6.15598230912893,0.0138258804798726,12.2484570248093,0.0343,"ineq_advent","Insula",18,0.625572840741696,-0.00326742097570376,-0.0752094587586767
"264",33,"LIN2-LIN3","post_20",0.0577359266148479,0.00532523610412813,13.8478371228552,0.000250206349580622,12.2484570248093,0.0343,"ineq_advent","Insula",18,0.0827652153875174,0.00828311951341842,0.169704632722009
"265",1,"LIN3-LIN4","pre_13",0.00365439195372083,0.00141603860615034,0.828921786648299,0.363554500960071,10.5136860296276,0.0594,"ineq_advent","Insula",18,0.423241858745279,-0.00165591596058845,0.210586595632041
"266",2,"LIN3-LIN4","pre_12",0.0023770780369014,0.00111506538546101,0.53849969213076,0.463815756780698,10.5136860296276,0.0594,"ineq_advent","Insula",18,0.101463641708712,0.00731664499672413,-1.62460397553455
"267",3,"LIN3-LIN4","pre_11",0.013667282095208,0.00261682978446147,3.13160630023343,0.0781365176330017,10.5136860296276,0.0594,"ineq_advent","Insula",18,0.637650108014598,-0.00351751586206728,0.408487982458301
"268",4,"LIN3-LIN4","pre_10",0.00182282178125145,0.000906131866418412,0.412710019375485,0.521248357042724,10.5136860296276,0.0594,"ineq_advent","Insula",18,0.160028361755321,0.00418910563299335,3.23414919123254
"269",5,"LIN3-LIN4","pre_9",0.00655353052219039,0.00181283741001595,1.49086834924638,0.223354071804877,10.5136860296276,0.0594,"ineq_advent","Insula",18,0.187865517721147,0.00314576791426802,7.07119610507427
"270",6,"LIN3-LIN4","pre_8",0.000564229593973083,0.000570554829798821,0.127587877094005,0.721279552835477,10.5136860296276,0.0594,"ineq_advent","Insula",18,0.88321085165953,-0.00437636338067215,2.67682384876816
"271",7,"LIN3-LIN4","pre_7",0.005170998947546,0.00172063502070719,1.1747202392663,0.27958839486686,10.5136860296276,0.0594,"ineq_advent","Insula",18,0.700794512162305,-0.00382214709430695,1.79643404133289
"272",8,"LIN3-LIN4","pre_6",0.00580905233071258,0.00176312759319202,1.32051677780691,0.251714020765329,10.5136860296276,0.0594,"ineq_advent","Insula",18,0.365221107525355,-0.000863273817584886,0.167287667933664
"273",9,"LIN3-LIN4","pre_5",0.000613457067549573,0.000559377610414329,0.138726399956713,0.709899481188398,10.5136860296276,0.0594,"ineq_advent","Insula",18,0.824564884948277,-0.00422282821736131,-0.717852013474959
"274",10,"LIN3-LIN4","pre_4",0.00627708508731638,0.00192874602170486,1.42758228520689,0.233411787532194,10.5136860296276,0.0594,"ineq_advent","Insula",18,0.089390221022322,0.00800425152680173,0.401592333925463
"275",11,"LIN3-LIN4","pre_3",0.0193620681262683,0.00330938357653685,4.46222530692407,0.0357498844223684,10.5136860296276,0.0594,"ineq_advent","Insula",18,0.211871832870619,0.00238863074490414,-0.574222298110608
"276",12,"LIN3-LIN4","pre_2",0.00371154160162219,0.00146806255279208,0.841933272332668,0.359822596462396,10.5136860296276,0.0594,"ineq_advent","Insula",18,0.59067549579538,-0.00321370513082742,0.443998489722817
"277",13,"LIN3-LIN4","pre_1",0.000366304142415942,0.000476001736232597,0.0828150716898173,0.773781867618546,10.5136860296276,0.0594,"ineq_advent","Insula",18,0.927789001965515,-0.00445833900495218,0.652919516005146
"278",14,"LIN3-LIN4","post_1",3.36978393033666e-07,1.43542858689957e-05,7.61571424889199e-05,0.993044803053071,10.5136860296276,0.0594,"ineq_advent","Insula",18,0.441400549215183,-0.00186986576062642,0.265308247430864
"279",15,"LIN3-LIN4","post_2",0.00792731915298692,0.00236857293455045,1.80588999491996,0.180349624981743,10.5136860296276,0.0594,"ineq_advent","Insula",18,0.0725057199481805,0.00971662106996218,-1.31151089754007
"280",16,"LIN3-LIN4","post_3",9.18474320259795e-05,0.00023529062468221,0.0207594263378708,0.885564651966981,10.5136860296276,0.0594,"ineq_advent","Insula",18,0.853500595576238,-0.00433944927019003,0.737958170830718
"281",17,"LIN3-LIN4","post_4",0.000460350830050389,0.000548505961894204,0.104087204222249,0.747277159988417,10.5136860296276,0.0594,"ineq_advent","Insula",18,0.834598730826191,-0.00426604159339172,-2.94972348852857
"282",18,"LIN3-LIN4","post_5",0.020228627249089,0.00371530677074613,4.66605770023491,0.0318165776755321,10.5136860296276,0.0594,"ineq_advent","Insula",18,0.340582458654075,-0.000458167520783204,-0.0168640007087407
"283",19,"LIN3-LIN4","post_6",0.0252218595960136,0.00391595506652041,5.84762832939268,0.0163901735038706,10.5136860296276,0.0594,"ineq_advent","Insula",18,0.22267211592079,0.00204857260034552,0.246559917168364
"284",20,"LIN3-LIN4","post_7",0.00124418562106489,0.000870837203674136,0.281536233694436,0.596217066313567,10.5136860296276,0.0594,"ineq_advent","Insula",18,0.929228959707706,-0.0044358040795982,3.13416960018824
"285",21,"LIN3-LIN4","post_8",0.00467508282939473,0.00162939792403861,1.06153146697734,0.303967512270422,10.5136860296276,0.0594,"ineq_advent","Insula",18,0.0168266370497799,0.0205397284091783,-2.95095663046824
"286",22,"LIN3-LIN4","post_9",0.00672519362117258,0.00204295537315332,1.53018454573117,0.217368570121288,10.5136860296276,0.0594,"ineq_advent","Insula",18,0.240340458178684,0.0016020337985303,-0.228010626141528
"287",23,"LIN3-LIN4","post_10",0.000727969485995533,0.000684485842415909,0.164640957428143,0.685303039607995,10.5136860296276,0.0594,"ineq_advent","Insula",18,0.553023700652822,-0.00293829703957793,0.368390875735204
"288",24,"LIN3-LIN4","post_11",0.00143926826826708,0.000926461721400047,0.325743460855165,0.568743350118783,10.5136860296276,0.0594,"ineq_advent","Insula",18,0.39127851131356,-0.00124190554435577,0.148081912308421
"289",25,"LIN3-LIN4","post_12",7.99147767200918e-05,0.000232801916838671,0.0180621829740602,0.893209353190684,10.5136860296276,0.0594,"ineq_advent","Insula",18,0.349144224213671,-0.000612648563783846,0.138625731492358
"290",26,"LIN3-LIN4","post_13",2.61816986330245e-05,0.000134338652334925,0.00591721881390327,0.938752489673659,10.5136860296276,0.0594,"ineq_advent","Insula",18,0.923922092552014,-0.00445873596765223,0.569711287806056
"291",27,"LIN3-LIN4","post_14",0.000606929240223624,0.000622898097009783,0.137249308909316,0.7113780145095,10.5136860296276,0.0594,"ineq_advent","Insula",18,0.318740543759007,-9.4467205779436e-05,0.0382313273343011
"292",28,"LIN3-LIN4","post_15",0.00247817770504059,0.0012882672530596,0.561459557897838,0.454451977097042,10.5136860296276,0.0594,"ineq_advent","Insula",18,0.250886005215206,0.00133007806363539,-0.585491245191152
"293",29,"LIN3-LIN4","post_16",8.70273393820203e-06,6.93590797010776e-05,0.00196683498687525,0.964665362814106,10.5136860296276,0.0594,"ineq_advent","Insula",18,0.523611946042016,-0.00263833949038783,-0.198790516139403
"294",30,"LIN3-LIN4","post_17",0.00236241016083803,0.00114490110021794,0.535168984997317,0.465199634317279,10.5136860296276,0.0594,"ineq_advent","Insula",18,0.616638340884551,-0.00335991444374206,-13.176903329119
"295",31,"LIN3-LIN4","post_18",0.000425470755470885,0.000502399717486718,0.0961973198827848,0.756727443163986,10.5136860296276,0.0594,"ineq_advent","Insula",18,0.187171247912795,0.00319582645563776,-0.409321393174867
"296",32,"LIN3-LIN4","post_19",0.00646734125622368,0.00193291198892831,1.47113344593486,0.226433209335502,10.5136860296276,0.0594,"ineq_advent","Insula",18,0.275890249690979,0.000756833212475216,-0.131085222877967
"297",33,"LIN3-LIN4","post_20",0.00684264248242326,0.00191580410179952,1.55709182368947,0.213382885238523,10.5136860296276,0.0594,"ineq_advent","Insula",18,0.708079044095998,-0.00387684484640904,0.496437343424525
"298",1,"LIN4-LIN5","pre_13",4.23635662546698e-05,0.000158943962232227,0.00957457158655314,0.922138335805044,1.56747033367961,0.9995,"ineq_advent","Insula",18,0.488034972038205,-0.00234790868807078,-30.9984919525904
"299",2,"LIN4-LIN5","pre_12",0.00193352562827042,0.00106329912801853,0.437823334627272,0.508848982426339,1.56747033367961,0.9995,"ineq_advent","Insula",18,0.74494939307888,-0.00401828707327967,0.799059852231972
"300",3,"LIN4-LIN5","pre_11",0.000413026699801003,0.000462548037732623,0.0933826036636367,0.760201410552058,1.56747033367961,0.9995,"ineq_advent","Insula",18,0.181589396017458,0.0033581744767287,1.27809092451071
"301",4,"LIN4-LIN5","pre_10",0.000507873743716802,0.000538898343872637,0.114837789177907,0.735016852707065,1.56747033367961,0.9995,"ineq_advent","Insula",18,0.302106062238096,0.000216745051065947,-0.0759513976258605
"302",5,"LIN4-LIN5","pre_9",0.000611090899448397,0.000616663946423067,0.138190990532038,0.710434373134446,1.56747033367961,0.9995,"ineq_advent","Insula",18,0.878224407541689,-0.00437176244811788,1.74933123674822
"303",6,"LIN4-LIN5","pre_8",0.00629753009151434,0.00175646510877595,1.43226151064444,0.232649615797846,1.56747033367961,0.9995,"ineq_advent","Insula",18,0.583861809790046,-0.00317083829272113,0.362548252743412
"304",7,"LIN4-LIN5","pre_7",0.000219667904961462,0.000348379199980894,0.0496558543187777,0.823864464483339,1.56747033367961,0.9995,"ineq_advent","Insula",18,0.25364718914756,0.00126963460310447,-0.169937123094648
"305",8,"LIN4-LIN5","pre_6",9.46205211535379e-05,0.000254768646827857,0.021386261359895,0.883861954187955,1.56747033367961,0.9995,"ineq_advent","Insula",18,0.545560394271237,-0.00287659676917729,0.400693139490216
"306",9,"LIN4-LIN5","pre_5",3.45180122970666e-05,0.000159498438008332,0.00780134006588937,0.929696430279434,1.56747033367961,0.9995,"ineq_advent","Insula",18,0.822028528547395,-0.00426648605812074,0.721502980726572
"307",10,"LIN4-LIN5","pre_4",0.00203389690364117,0.00115863791271231,0.460597508068389,0.498039225338144,1.56747033367961,0.9995,"ineq_advent","Insula",18,0.605208773732194,-0.00330417095682289,0.662151739265212
"308",11,"LIN4-LIN5","pre_3",0.00447924786832437,0.00172659508024841,1.01686480776386,0.314342259214734,1.56747033367961,0.9995,"ineq_advent","Insula",18,0.654145533633424,-0.00360479464998287,0.529564305215772
"309",12,"LIN4-LIN5","pre_2",3.11042259303018e-05,0.000139592383960996,0.00702977371591812,0.933254885346476,1.56747033367961,0.9995,"ineq_advent","Insula",18,0.136483819372151,0.00529567771768202,-0.704694888132345
"310",13,"LIN4-LIN5","pre_1",0.00241255842528151,0.00129696121631411,0.546556804336819,0.46049517426935,1.56747033367961,0.9995,"ineq_advent","Insula",18,0.421357816159006,-0.00163337191086343,0.198256576533751
"311",14,"LIN4-LIN5","post_1",0.000237487499704514,0.000405678065962138,0.0536849244316953,0.816980626064553,1.56747033367961,0.9995,"ineq_advent","Insula",18,0.957936451576235,-0.00448575144570529,0.592229141646208
"312",15,"LIN4-LIN5","post_2",0.000309779294065872,0.000417336885464804,0.0700318148650582,0.79153165057337,1.56747033367961,0.9995,"ineq_advent","Insula",18,0.496016690960437,-0.00243756012560215,0.45658839170281
"313",16,"LIN4-LIN5","post_3",0.000730066136850438,0.000687736558984147,0.165115492157693,0.684874325307787,1.56747033367961,0.9995,"ineq_advent","Insula",18,0.44906278585968,-0.00195423723174604,0.338082745883215
"314",17,"LIN4-LIN5","post_4",0.000453033042275024,0.00055165509815162,0.102431872577015,0.749226271684336,1.56747033367961,0.9995,"ineq_advent","Insula",18,0.557792436666523,-0.00297495546309268,0.381571212488335
"315",18,"LIN4-LIN5","post_5",0.00111854152775357,0.000821854413165981,0.25307345844515,0.615409139018496,1.56747033367961,0.9995,"ineq_advent","Insula",18,0.433977790464608,-0.00178462562644222,0.232457124113167
"316",19,"LIN4-LIN5","post_6",0.0038271528977364,0.00144687851485595,0.86825951681419,0.352431941736283,1.56747033367961,0.9995,"ineq_advent","Insula",18,0.834525311972158,-0.00430682865701493,0.528989045813611
"317",20,"LIN4-LIN5","post_7",0.00101210127074632,0.000738473629337326,0.228966624600385,0.632753700176683,1.56747033367961,0.9995,"ineq_advent","Insula",18,0.524865954266298,-0.00268014429628272,-1.61176067179623
"318",21,"LIN4-LIN5","post_8",0.000980317247940324,0.000801796154220825,0.221769102110372,0.638149462380867,1.56747033367961,0.9995,"ineq_advent","Insula",18,0.0408823218960967,0.013676209372995,1.70270904250834
"319",22,"LIN4-LIN5","post_9",7.86876673569602e-05,0.000204464650517739,0.0177848122680648,0.894027578763816,1.56747033367961,0.9995,"ineq_advent","Insula",18,0.10764656109788,0.00684618984815,1.65077733917247
"320",23,"LIN4-LIN5","post_10",8.74892697709187e-05,0.000221982864551825,0.019774305007733,0.88829449970985,1.56747033367961,0.9995,"ineq_advent","Insula",18,0.901370157487187,-0.00440385377376917,2.67812032031506
"321",24,"LIN4-LIN5","post_11",0.000325632358603079,0.000471165234028116,0.0736168850842188,0.786389272632385,1.56747033367961,0.9995,"ineq_advent","Insula",18,0.809514932134748,-0.00424104283037008,0.545583282866964
"322",25,"LIN4-LIN5","post_12",0.000931047555225715,0.000769026467455415,0.210612838048976,0.646728551047977,1.56747033367961,0.9995,"ineq_advent","Insula",18,0.945745740675839,-0.00447648114327026,0.610279193876757
"323",26,"LIN4-LIN5","post_13",0.00172654908817777,0.00102882363457359,0.390874958731766,0.53247060391562,1.56747033367961,0.9995,"ineq_advent","Insula",18,0.404428686791122,-0.00139016479091625,-0.119181029678616
"324",27,"LIN4-LIN5","post_14",0.00617721509188531,0.0020534064458409,1.40472791725655,0.237178318576688,1.56747033367961,0.9995,"ineq_advent","Insula",18,0.82887527546027,-0.00427332819297388,1.22617411076459
"325",28,"LIN4-LIN5","post_15",0.00188569008889476,0.00112657191506013,0.426971095252779,0.514143177218393,1.56747033367961,0.9995,"ineq_advent","Insula",18,0.844982989539549,-0.00430244643498878,2.81387043499445
"326",29,"LIN4-LIN5","post_16",0.00374568366995192,0.00151092126920531,0.849707243957063,0.357618148939815,1.56747033367961,0.9995,"ineq_advent","Insula",18,0.525123844777242,-0.00267643572982024,-0.692489873389976
"327",30,"LIN4-LIN5","post_17",0.00123493037442179,0.000868641046555893,0.279439352763862,0.597587659732194,1.56747033367961,0.9995,"ineq_advent","Insula",18,0.898343888749294,-0.00437916229593083,-1.45465431291947
"328",31,"LIN4-LIN5","post_18",0.00688793671336788,0.00195768324312776,1.56747033367961,0.211868930048565,1.56747033367961,0.9995,"ineq_advent","Insula",18,0.337639715040156,-0.000424781884460934,0.0669233951086558
"329",32,"LIN4-LIN5","post_19",4.61974657005716e-06,5.05281905978422e-05,0.00104406754816039,0.974251730490352,1.56747033367961,0.9995,"ineq_advent","Insula",18,0.179231340728505,0.00346657757080204,-0.81515648917867
"330",33,"LIN4-LIN5","post_20",0.00267025597901119,0.00123803723046683,0.605093606076015,0.43745472345584,1.56747033367961,0.9995,"ineq_advent","Insula",18,0.323512941507981,-0.000178697829339214,-0.0453839727458675
"331",1,"LIN9-LIN10","pre_13",0.00162593670278568,0.00100296913442748,0.368060137315657,0.544672513143672,2.25873909984635,0.9909,"ineq_advent","Insula",18,0.477421391975954,-0.00224955862885245,0.776008565397099
"332",2,"LIN9-LIN10","pre_12",7.6386035192554e-05,0.000222534806734527,0.0172645627250131,0.895579987918553,2.25873909984635,0.9909,"ineq_advent","Insula",18,0.343397675018186,-0.000521273655572863,0.0658376440969744
"333",3,"LIN9-LIN10","pre_11",1.38347984429327e-05,9.83242821948264e-05,0.00312670770547368,0.955457353276886,2.25873909984635,0.9909,"ineq_advent","Insula",18,0.562748625683132,-0.003010948399367,0.422748143678135
"334",4,"LIN9-LIN10","pre_10",0.0034258730895721,0.00162816741776817,0.776908909569638,0.379024615995453,2.25873909984635,0.9909,"ineq_advent","Insula",18,0.88993848759048,-0.00441488053240913,0.553182121990528
"335",5,"LIN9-LIN10","pre_9",0.000100551838719931,0.000270353024953888,0.0227270007924226,0.880303635306934,2.25873909984635,0.9909,"ineq_advent","Insula",18,0.771311509757052,-0.00410712441836369,1.12316434029837
"336",6,"LIN9-LIN10","pre_8",0.00610928049591707,0.00229179578100611,1.38918430867951,0.239782341907624,2.25873909984635,0.9909,"ineq_advent","Insula",18,0.123174355199626,0.00598429293338798,-1.07144931214494
"337",7,"LIN9-LIN10","pre_7",0.00456103151432718,0.00194582861027145,1.03551614400434,0.30995472069173,2.25873909984635,0.9909,"ineq_advent","Insula",18,0.254830325919183,0.00120738595529668,0.0607978530005766
"338",8,"LIN9-LIN10","pre_6",0.000936092803549759,0.000798495920637297,0.211755196117445,0.645837582421685,2.25873909984635,0.9909,"ineq_advent","Insula",18,0.146896223994501,0.0047106126922839,0.426930057384443
"339",9,"LIN9-LIN10","pre_5",0.000105626980633731,0.000245594946851699,0.0238742193849319,0.877343280121114,2.25873909984635,0.9909,"ineq_advent","Insula",18,0.00997987316113674,0.0243984221259533,-15.5486151913065
"340",10,"LIN9-LIN10","pre_4",0.00226656116814935,0.00122302087038308,0.513406491218225,0.474407696855174,2.25873909984635,0.9909,"ineq_advent","Insula",18,0.0963647637872287,0.00770598180994919,-0.922947440639528
"341",11,"LIN9-LIN10","pre_3",0.000413840840072021,0.000514827471968647,0.0935667515993614,0.759972394349237,2.25873909984635,0.9909,"ineq_advent","Insula",18,0.301555543551279,0.000228452534268841,-0.030887440648677
"342",12,"LIN9-LIN10","pre_2",8.59684589842629e-05,0.000239322159124577,0.0194305421442088,0.889263363432202,2.25873909984635,0.9909,"ineq_advent","Insula",18,0.377529302634439,-0.00104083534936694,0.753771326292788
"343",13,"LIN9-LIN10","pre_1",0.00135391715548957,0.0010338936373837,0.306400117516192,0.58044486238192,2.25873909984635,0.9909,"ineq_advent","Insula",18,0.675596994192423,-0.00368244897000669,-1.28132854978885
"344",14,"LIN9-LIN10","post_1",5.31930731189215e-05,0.000217182369510835,0.0120222740265776,0.912787321314671,2.25873909984635,0.9909,"ineq_advent","Insula",18,0.299767982844796,0.000262515414015452,-0.0689100563251231
"345",15,"LIN9-LIN10","post_2",0.00844479386426179,0.00257069036374014,1.92477776478126,0.166697462315714,2.25873909984635,0.9909,"ineq_advent","Insula",18,0.286482112252762,0.000530644102077815,-0.120535801137257
"346",16,"LIN9-LIN10","post_3",0.00523602845113745,0.00203272228193691,1.18957105786067,0.276577567377452,2.25873909984635,0.9909,"ineq_advent","Insula",18,0.799914878143127,-0.00421019370719034,0.609499402016387
"347",17,"LIN9-LIN10","post_4",0.000648179968851404,0.000649535430373136,0.146583685569164,0.702181572643959,2.25873909984635,0.9909,"ineq_advent","Insula",18,0.481838833236275,-0.00230613548675862,0.279024207944221
"348",18,"LIN9-LIN10","post_5",2.10328346547862e-05,0.000118926903661579,0.00475352061199474,0.945093740547461,2.25873909984635,0.9909,"ineq_advent","Insula",18,0.801397523810367,-0.00418174829246509,-4.57076947342913
"349",19,"LIN9-LIN10","post_6",0.00227269237392248,0.00145499439545177,0.514798455029332,0.473809932053817,2.25873909984635,0.9909,"ineq_advent","Insula",18,0.375277138839187,-0.00101242920247646,0.18707822086853
"350",20,"LIN9-LIN10","post_7",0.000113933280163339,0.000316917092033671,0.0257518553102604,0.872651166596352,2.25873909984635,0.9909,"ineq_advent","Insula",18,0.163920383940735,0.00406972569875497,-0.488346315686105
"351",21,"LIN9-LIN10","post_8",0.000978805562526754,0.000913254318687451,0.221426790905677,0.638408736590855,2.25873909984635,0.9909,"ineq_advent","Insula",18,0.832928954249482,-0.00429731840954584,0.631320377693748
"352",22,"LIN9-LIN10","post_9",0.00217902018143658,0.00149761901018456,0.493533981510603,0.48307804934087,2.25873909984635,0.9909,"ineq_advent","Insula",18,0.759853906898104,-0.00408204398466738,0.564441371924735
"353",23,"LIN9-LIN10","post_10",3.19150647954778e-05,0.000175258082368184,0.00721303484825253,0.932392556294037,2.25873909984635,0.9909,"ineq_advent","Insula",18,0.321253503153756,-0.000140136456437734,0.0230140673929486
"354",24,"LIN9-LIN10","post_11",0.000376070498416172,0.0005731906247672,0.0850239076253727,0.77086865938688,2.25873909984635,0.9909,"ineq_advent","Insula",18,0.14544193015578,0.00480793392163292,1.06995014299234
"355",25,"LIN9-LIN10","post_12",0.00318219440050655,0.00155984629339602,0.721471798030296,0.396560413314631,2.25873909984635,0.9909,"ineq_advent","Insula",18,0.677469550962208,-0.00371542967043825,1.06121977180725
"356",26,"LIN9-LIN10","post_13",0.00177334385298584,0.00128413614269382,0.401487686495695,0.52696268141284,2.25873909984635,0.9909,"ineq_advent","Insula",18,0.649081663039327,-0.00356621624934217,0.92284753635735
"357",27,"LIN9-LIN10","post_14",0.00989552079694227,0.0034733806542483,2.25873909984635,0.134258228365617,2.25873909984635,0.9909,"ineq_advent","Insula",18,0.622648298693621,-0.00336881565802249,-0.39233906122933
"358",28,"LIN9-LIN10","post_15",0.00756124183941718,0.00362820071712778,1.72186005600537,0.190784971538473,2.25873909984635,0.9909,"ineq_advent","Insula",18,0.763725919579454,-0.00406342147037464,-5.73987102007889
"359",29,"LIN9-LIN10","post_16",0.00125593750797355,0.00161514600337369,0.284198812750677,0.594486114525638,2.25873909984635,0.9909,"ineq_advent","Insula",18,0.888172207161633,-0.00439750435561481,0.946958881206213
"360",30,"LIN9-LIN10","post_17",3.21310162844947e-05,0.00027688408315798,0.00726184301069184,0.932164757324004,2.25873909984635,0.9909,"ineq_advent","Insula",18,0.54994127334833,-0.00289225610374655,6.07095231561769
"361",31,"LIN9-LIN10","post_18",0.000214114551233956,0.000759306761338822,0.0484002517770628,0.826069301352717,2.25873909984635,0.9909,"ineq_advent","Insula",18,0.991677711904734,-0.00450209018459069,0.524933964133822
"362",32,"LIN9-LIN10","post_19",1.46391986673719e-06,5.6735539796117e-05,0.000330846374215184,0.985503979794368,2.25873909984635,0.9909,"ineq_advent","Insula",18,0.199413342845163,0.00277907979857472,-0.510778896382703
"363",33,"LIN9-LIN10","post_20",2.16038057278243e-05,0.000234918399394139,0.00488256557648646,0.944354655696446,2.25873909984635,0.9909,"ineq_advent","Insula",18,0.338059628339954,-0.000430205014060103,0.168513492068747
"364",1,"RIN1-RIN2","pre_13",0.00207284082535493,0.00117009605044509,0.469435090751178,0.493949291966738,4.3525858889051,0.6391,"ineq_advent","Insula",18,0.0577185420589927,0.0113175402468016,-3.29001629103047
"365",2,"RIN1-RIN2","pre_12",0.00011323293691868,0.000279241486112914,0.0255935417755232,0.873039865538419,4.3525858889051,0.6391,"ineq_advent","Insula",18,0.141151708913711,0.00505945643019579,-0.868163156574886
"366",3,"RIN1-RIN2","pre_11",3.42896384808128e-05,0.00015160343680759,0.00774972403189907,0.929928786311282,4.3525858889051,0.6391,"ineq_advent","Insula",18,0.091829126026501,0.00798149523181402,-22.1328331945267
"367",4,"RIN1-RIN2","pre_10",1.6401530080278e-06,3.10472576123561e-05,0.000370675187778308,0.984656322613548,4.3525858889051,0.6391,"ineq_advent","Insula",18,0.0173902894574888,0.020041141426743,3.73296050625953
"368",5,"RIN1-RIN2","pre_9",8.9755868604363e-05,0.00025118198787595,0.0202866471502221,0.886866314660254,4.3525858889051,0.6391,"ineq_advent","Insula",18,0.298999665495023,0.000273028891958571,0.0215390155972167
"369",6,"RIN1-RIN2","pre_8",0.00186205708075703,0.0011717497225192,0.421609962066271,0.516794136551864,4.3525858889051,0.6391,"ineq_advent","Insula",18,0.739137019050801,-0.00397793315732531,7.73568828837331
"370",7,"RIN1-RIN2","pre_7",0.00211063988310544,0.00116322668636291,0.478013527998688,0.490033079583521,4.3525858889051,0.6391,"ineq_advent","Insula",18,0.200704007591565,0.00271566951835422,1.0324821191977
"371",8,"RIN1-RIN2","pre_6",0.00174539052232935,0.00107189449583912,0.395147945525471,0.530240545767912,4.3525858889051,0.6391,"ineq_advent","Insula",18,0.401297569002495,-0.00137401304401985,0.22453554592813
"372",9,"RIN1-RIN2","pre_5",1.70187323723052e-05,9.85615566120043e-05,0.00384629897527386,0.950602882665122,4.3525858889051,0.6391,"ineq_advent","Insula",18,0.813497868299758,-0.00422150641643659,7.46063431407398
"373",10,"RIN1-RIN2","pre_4",0.00645244651109797,0.0019622135038649,1.46772331770875,0.226970450863919,4.3525858889051,0.6391,"ineq_advent","Insula",18,0.804238346619406,-0.00422520713771113,0.561616137784207
"374",11,"RIN1-RIN2","pre_3",0.00154620763567366,0.000974962789826467,0.349984073709381,0.554713435367382,4.3525858889051,0.6391,"ineq_advent","Insula",18,0.174204211782879,0.00363287233135101,3.04845673742481
"375",12,"RIN1-RIN2","pre_2",0.0167572158312621,0.00339218530615501,3.85167411227634,0.0509233564626275,4.3525858889051,0.6391,"ineq_advent","Insula",18,0.00682753115013936,0.0271645618971261,7.5464592871674
"376",13,"RIN1-RIN2","pre_1",0.0413033518802205,0.00543951624371067,9.73671655495719,0.0020415288978944,4.3525858889051,0.6391,"ineq_advent","Insula",18,0.0299957610024119,0.0161598565810873,-2.9216597276621
"377",14,"RIN1-RIN2","post_1",0.00817378104459492,0.00246446639668854,1.86249816830211,0.173693959593114,4.3525858889051,0.6391,"ineq_advent","Insula",18,0.0257334498081151,0.0173591766707258,-2.01505993759116
"378",15,"RIN1-RIN2","post_2",0.00215000186651154,0.001369546411006,0.486947359563562,0.486009492857346,4.3525858889051,0.6391,"ineq_advent","Insula",18,0.0183258215642271,0.0198442223340783,-4.37579533842387
"379",16,"RIN1-RIN2","post_3",0.00531084074515632,0.0020535241749155,1.20665837888942,0.27316381140165,4.3525858889051,0.6391,"ineq_advent","Insula",18,0.1447563803931,0.00489756167254396,-0.655267609926587
"380",17,"RIN1-RIN2","post_4",0.00661829403360035,0.00233242103475477,1.50569961436784,0.221073177926701,4.3525858889051,0.6391,"ineq_advent","Insula",18,0.19299025078313,0.00299623497029433,-0.39817508206503
